line,price,from,to,trans,min,train+walk_min
JR東金線,3.2,大網,内幸町,2,87,100
JR東金線,2.9,福俵,内幸町,2,94,107
JR東金線,3.0,東金,内幸町,2,97,110
JR東金線,2.9,求名,内幸町,2,108,121
JR東金線,2.4,成東,内幸町,2,114,127
JR根岸線,5.5,大船,内幸町,2,49,62
JR根岸線,5.0,本郷台,内幸町,2,72,85
JR根岸線,4.5,港南台,内幸町,2,69,82
JR根岸線,3.9,洋光台,内幸町,2,67,80
JR根岸線,4.2,新杉田,内幸町,2,63,76
JR根岸線,3.9,磯子,内幸町,2,61,74
JR根岸線,4.0,根岸,内幸町,2,58,71
JR根岸線,5.2,山手,内幸町,2,55,68
JR根岸線,6.2,石川町,内幸町,2,53,66
JR根岸線,6.7,関内,内幸町,2,51,64
JR根岸線,6.8,桜木町,内幸町,2,49,62
JR根岸線,6.8,横浜,内幸町,2,32,45
JR横浜線,3.8,八王子,内幸町,2,69,82
JR横浜線,4.0,片倉,内幸町,2,74,87
JR横浜線,4.5,八王子みなみ野,内幸町,2,75,88
JR横浜線,4.2,相原,内幸町,2,71,84
JR横浜線,4.1,橋本,内幸町,2,59,72
JR横浜線,3.6,相模原,内幸町,2,60,73
JR横浜線,3.6,矢部,内幸町,2,58,71
JR横浜線,3.6,淵野辺,内幸町,2,56,69
JR横浜線,4.3,古淵,内幸町,2,53,66
JR横浜線,4.6,町田,内幸町,2,41,54
JR横浜線,6.3,成瀬,内幸町,2,51,64
JR横浜線,5.5,長津田,内幸町,2,41,54
JR横浜線,5.0,十日市場,内幸町,2,48,61
JR横浜線,5.3,中山,内幸町,2,45,58
JR横浜線,6.4,鴨居,内幸町,2,42,55
JR横浜線,6.5,小机,内幸町,2,39,52
JR横浜線,6.5,新横浜,内幸町,1,28,41
JR横浜線,6.0,菊名,内幸町,1,23,36
JR横浜線,5.1,大口,内幸町,2,36,49
JR横浜線,6.1,東神奈川,内幸町,2,43,56
JR横須賀線,9.3,東京,内幸町,0,13,26
JR横須賀線,11.4,新橋,内幸町,0,14,27
JR横須賀線,9.1,品川,内幸町,1,21,34
