line,price,from,to,trans,min,train+walk_min
JR常磐線,4.7,勝田,桜田門,2,135,151
JR常磐線,3.8,水戸,桜田門,2,129,145
JR常磐線,3.5,赤塚,桜田門,2,131,147
JR常磐線,2.8,内原,桜田門,2,126,142
JR常磐線,2.9,友部,桜田門,2,122,138
JR常磐線,2.5,岩間,桜田門,2,117,133
JR常磐線,2.8,羽鳥,桜田門,2,112,128
JR常磐線,2.6,石岡,桜田門,2,107,123
JR常磐線,2.5,高浜,桜田門,2,775,791
JR常磐線,3.0,神立,桜田門,2,98,114
JR常磐線,3.9,土浦,桜田門,2,87,103
JR常磐線,3.5,荒川沖,桜田門,2,82,98
JR常磐線,3.0,ひたち野うしく,桜田門,2,79,95
JR常磐線,3.0,牛久,桜田門,2,75,91
JR常磐線,2.9,藤代,桜田門,2,69,85
JR常磐線,4.1,取手,桜田門,2,66,82
JR常磐線,3.9,天王台,桜田門,2,62,78
JR常磐線,4.7,我孫子,桜田門,2,59,75
JR常磐線,4.4,柏,桜田門,2,54,70
JR常磐線,5.7,松戸,桜田門,2,40,56
JR常磐線,7.2,北千住,桜田門,2,31,47
JR常磐線,7.8,南千住,桜田門,1,28,44
JR常磐線,7.7,三河島,桜田門,2,36,52
JR常磐線,7.7,日暮里,桜田門,1,28,44
JR常磐線,8.2,上野,桜田門,1,22,38
JR常磐線各駅停車,5.9,綾瀬,桜田門,2,30,46
JR常磐線各駅停車,6.0,亀有,桜田門,2,34,50
JR常磐線各駅停車,4.9,金町,桜田門,2,37,53
JR常磐線各駅停車,5.5,松戸,桜田門,2,40,56
JR常磐線各駅停車,4.9,北松戸,桜田門,2,44,60
JR常磐線各駅停車,4.0,馬橋,桜田門,2,46,62
JR常磐線各駅停車,4.0,新松戸,桜田門,2,48,64
JR常磐線各駅停車,4.2,北小金,桜田門,2,51,67
JR常磐線各駅停車,4.0,南柏,桜田門,2,54,70
JR常磐線各駅停車,4.4,柏,桜田門,2,54,70
