line,price,from,to,trans,min,train+walk_min,lat,lng
江ノ島電鉄線,6.7,鎌倉高校前,大塚,2,90,98,35.3067242,139.5005569
江ノ島電鉄線,6.8,七里ヶ浜,大塚,2,94,102,35.3062403,139.5101511
江ノ島電鉄線,7.1,稲村ヶ崎,大塚,2,97,105,35.3043597,139.5219085
江ノ島電鉄線,6.8,極楽寺,大塚,2,99,107,35.3094825,139.5290259
江ノ島電鉄線,7.2,長谷,大塚,2,96,104,35.3113157,139.5358751
江ノ島電鉄線,7.5,由比ヶ浜,大塚,2,95,103,35.3127879,139.5414315
江ノ島電鉄線,7.5,和田塚,大塚,2,93,101,35.3137116,139.5454342
江ノ島電鉄線,7.4,鎌倉,大塚,1,82,90,35.3190647,139.5504119
湘南モノレール,5.5,大船,大塚,1,65,73,35.3540475,139.5312989
湘南モノレール,6.9,富士見町,大塚,2,72,80,35.4346656,133.3365881
湘南モノレール,6.7,湘南町屋,大塚,2,74,82,35.3378269,139.5226892
湘南モノレール,3.6,湘南深沢,大塚,2,76,84,35.3329662,139.5189119
湘南モノレール,4.1,西鎌倉,大塚,2,79,87,35.3194118,139.5043303
湘南モノレール,6.4,片瀬山,大塚,2,81,89,35.3172665,139.4960982
湘南モノレール,6.1,目白山下,大塚,2,83,91,35.3140164,139.4914837
湘南モノレール,6.7,湘南江の島,大塚,2,85,93,35.3117812,139.4877095
箱根登山鉄道,5.3,小田原,大塚,1,67,75,35.2564449,139.1553932
箱根登山鉄道,5.5,箱根板橋,大塚,2,81,89,35.2454588,139.1448332
箱根登山鉄道,4.5,風祭,大塚,2,84,92,35.246244,139.129198
箱根登山鉄道,4.7,入生田,大塚,2,88,96,35.240772,139.12106
箱根登山鉄道,5.0,箱根湯本,大塚,2,91,99,35.2333827,139.1039163
箱根登山鉄道,4.0,塔ノ沢,大塚,3,108,116,35.234438,139.093952
箱根登山鉄道,4.0,大平台,大塚,2,107,115,35.238576,139.07412
箱根登山鉄道,4.2,宮ノ下,大塚,2,112,120,35.241992,139.06301
箱根登山鉄道,5.1,小涌谷,大塚,2,116,124,35.240576,139.052483
箱根登山鉄道,5.0,彫刻の森,大塚,3,140,148,35.2464498,139.0508339
箱根登山鉄道,5.2,強羅,大塚,3,142,150,35.250852,139.048205
箱根登山鉄道鋼索線,5.2,強羅,大塚,3,142,150,35.250852,139.048205
箱根登山鉄道鋼索線,6.3,公園下,大塚,3,167,175,35.2499831,139.0455868
箱根登山鉄道鋼索線,4.8,公園上,大塚,3,169,177,35.2490439,139.0432218
箱根登山鉄道鋼索線,2.8,中強羅,大塚,3,171,179,35.2481307,139.0406187
箱根登山鉄道鋼索線,2.8,上強羅,大塚,3,173,181,35.2472677,139.0381236
箱根登山鉄道鋼索線,2.8,早雲山,大塚,2,141,149,35.2466626,139.0355416
伊豆箱根大雄山線,5.3,小田原,大塚,1,67,75,35.2564449,139.1553932
伊豆箱根大雄山線,4.5,緑町,大塚,2,82,90,35.2596085,139.1589848
伊豆箱根大雄山線,4.3,井細田,大塚,2,85,93,35.268908,139.157417
伊豆箱根大雄山線,4.7,五百羅漢,大塚,2,87,95,35.2752879,139.1557777
伊豆箱根大雄山線,3.6,穴部,大塚,2,91,99,35.2800612,139.1485361
伊豆箱根大雄山線,4.9,飯田岡,大塚,2,93,101,35.2881331,139.139059
伊豆箱根大雄山線,4.7,相模沼田,大塚,2,95,103,35.292106,139.1340156
伊豆箱根大雄山線,4.1,岩原,大塚,2,97,105,35.2990555,139.1285551
伊豆箱根大雄山線,3.2,塚原,大塚,2,98,106,35.30151499999999,139.126696
伊豆箱根大雄山線,4.8,和田河原,大塚,2,102,110,35.315902,139.118308
伊豆箱根大雄山線,4.4,富士フイルム前,大塚,2,104,112,35.3176549,139.108914
伊豆箱根大雄山線,3.0,大雄山,大塚,2,109,117,35.3191668,139.1031454
ＪＲ京浜東北線,6.5,大宮,大塚,1,36,44,35.9064485,139.6238548
ＪＲ京浜東北線,6.5,さいたま新都心,大塚,1,43,51,35.893795,139.633741
ＪＲ京浜東北線,5.4,与野,大塚,1,38,46,35.8843917,139.6390764
ＪＲ京浜東北線,5.5,北浦和,大塚,1,35,43,35.872187,139.645713
ＪＲ京浜東北線,5.7,浦和,大塚,1,30,38,35.8587283,139.6573784
ＪＲ京浜東北線,5.2,南浦和,大塚,1,30,38,35.8473849,139.6695734
ＪＲ京浜東北線,5.2,蕨,大塚,1,27,35,35.8280777,139.6903234
ＪＲ京浜東北線,5.3,西川口,大塚,1,24,32,35.8155374,139.7043642
ＪＲ京浜東北線,5.4,川口,大塚,1,22,30,35.8018754,139.7177024
ＪＲ川越線,6.5,大宮,大塚,1,36,44,35.9064485,139.6238548
ＪＲ川越線,4.2,日進,大塚,3,178,186,35.1183649,137.0487267
ＪＲ川越線,4.9,西大宮,大塚,1,50,58,35.9223389,139.5798987
ＪＲ川越線,5.1,指扇,大塚,1,53,61,35.91693,139.56494
ＪＲ川越線,3.1,南古谷,大塚,1,57,65,35.90318,139.519139
ＪＲ川越線,5.0,川越,大塚,1,43,51,35.9071163,139.4824443
ＪＲ川越線,4.0,西川越,大塚,2,58,66,35.9190654,139.4599213
ＪＲ川越線,3.0,的場,大塚,2,61,69,35.917645,139.4360663
ＪＲ川越線,2.2,笠幡,大塚,2,67,75,35.90756500000001,139.40626
ＪＲ川越線,3.6,武蔵高萩,大塚,2,71,79,35.9016761,139.3710962
ＪＲ川越線,5.0,高麗川,大塚,2,80,88,35.8962482,139.3379637
西武狭山線,4.0,西所沢,大塚,1,38,46,35.7892995,139.4560334
西武狭山線,2.6,下山口,大塚,2,44,52,35.7793925,139.4408485
西武狭山線,2.4,西武球場前,大塚,2,47,55,35.7704984,139.4190427
西武秩父線,4.0,吾野,大塚,2,82,90,35.908503,139.226706
西武秩父線,4.0,西吾野,大塚,2,87,95,35.9263902,139.202231
西武秩父線,4.0,正丸,大塚,2,91,99,35.9383115,139.1820895
西武秩父線,4.0,芦ヶ久保,大塚,2,97,105,35.976328,139.136002
西武秩父線,3.9,横瀬,大塚,1,86,94,35.985508,139.0978613
西武秩父線,4.2,西武秩父,大塚,1,91,99,35.990047,139.083062
東武越生線,3.3,坂戸,大塚,1,49,57,35.95708,139.3939536
東武越生線,3.0,一本松,大塚,2,59,67,35.9404455,139.3703434
東武越生線,3.7,西大家,大塚,2,64,72,35.9317279,139.3564296
東武越生線,3.8,川角,大塚,2,66,74,35.9375128,139.3468546
東武越生線,3.2,武州長瀬,大塚,2,69,77,35.9419785,139.3257651
東武越生線,3.2,東毛呂,大塚,2,72,80,35.9468636,139.3153813
東武越生線,3.8,武州唐沢,大塚,2,74,82,35.9521965,139.3092384
東武越生線,3.8,越生,大塚,2,76,84,35.9621867,139.2993547
東武日光線,3.2,東武動物公園,大塚,1,90,98,36.02495,139.7267
東武日光線,3.5,杉戸高野台,大塚,1,102,110,36.0515862,139.7145786
東武日光線,3.5,幸手,大塚,1,113,121,36.074555,139.714949
東武日光線,5.1,南栗橋,大塚,1,109,117,36.1131759,139.7129368
東武日光線,3.7,栗橋,大塚,1,65,73,36.1367718,139.6942492
東武日光線,3.6,新古河,大塚,2,77,85,36.1927057,139.6869256
東武日光線,4.2,柳生,大塚,2,80,88,36.2065938,139.6598924
東武日光線,3.0,板倉東洋大前,大塚,2,83,91,36.2220084,139.6485594
東武日光線,4.0,藤岡,大塚,2,87,95,36.2556157,139.6455583
東武日光線,5.6,静和,大塚,2,94,102,36.3170017,139.6851415
東武日光線,4.6,新大平下,大塚,2,98,106,36.3386002,139.7014574
東武日光線,3.7,栃木,大塚,2,93,101,36.3716588,139.7314296
東武日光線,3.7,新栃木,大塚,2,106,114,36.389782,139.7422711
東武日光線,4.4,合戦場,大塚,2,125,133,36.4077255,139.7410141
東武日光線,4.1,家中,大塚,2,128,136,36.42942439999999,139.747356
東武日光線,3.3,東武金崎,大塚,2,133,141,36.4662911,139.7495367
東武日光線,4.0,楡木,大塚,2,138,146,36.5071118,139.7454803
東武日光線,3.1,樅山,大塚,2,141,149,36.53315389999999,139.7418708
東武日光線,3.6,新鹿沼,大塚,2,144,152,36.5572655,139.7449686
東武日光線,3.6,北鹿沼,大塚,2,148,156,36.5813204,139.7373907
東武日光線,4.0,板荷,大塚,2,154,162,36.61994200000001,139.707781
東武日光線,4.0,下小代,大塚,2,159,167,36.6510557,139.7138005
東武日光線,4.0,明神,大塚,2,162,170,36.6762786,139.7122017
東武日光線,3.4,下今市,大塚,2,136,144,36.72550210000001,139.6923539
東武日光線,5.1,上今市,大塚,2,174,182,36.72777960000001,139.6814671
東武日光線,4.0,東武日光,大塚,2,136,144,36.748309,139.61954
東武野田線,6.5,大宮,大塚,1,36,44,35.9064485,139.6238548
東武野田線,6.6,北大宮,大塚,2,51,59,35.9171964,139.6247293
東武野田線,4.5,大宮公園,大塚,2,53,61,35.9234976,139.6321636
東武野田線,4.4,大和田,大塚,2,56,64,35.9293778,139.6503575
東武野田線,4.8,七里,大塚,2,58,66,35.9365546,139.6662907
東武野田線,5.1,岩槻,大塚,2,62,70,35.950263,139.693122
東武野田線,5.0,東岩槻,大塚,2,65,73,35.9633724,139.7122721
東武野田線,4.7,豊春,大塚,2,67,75,35.9679841,139.7261011
東武野田線,4.9,八木崎,大塚,2,70,78,35.9783575,139.741815
東武野田線,4.8,春日部,大塚,1,80,88,35.979918,139.7526206
東武野田線,4.7,藤の牛島,大塚,2,76,84,35.9801407,139.7775825
東武野田線,4.1,南桜井,大塚,2,76,84,35.9804354,139.8080072
東武野田線,3.5,川間,大塚,2,73,81,35.97918,139.834609
東武野田線,3.6,七光台,大塚,2,70,78,35.9706238,139.8529487
東武野田線,3.2,清水公園,大塚,2,67,75,35.95884119999999,139.8602632
東武野田線,3.2,愛宕,大塚,2,65,73,35.9505845,139.8644604
東武野田線,3.7,梅郷,大塚,2,61,69,35.9313797,139.891193
東武野田線,4.1,運河,大塚,2,57,65,35.9140502,139.9060825
東武野田線,4.4,江戸川台,大塚,2,54,62,35.897247,139.910495
東武野田線,6.9,初石,大塚,2,52,60,35.8841011,139.9175805
東武野田線,5.6,流山おおたかの森,大塚,1,53,61,35.8719046,139.9252409
東武野田線,5.4,豊四季,大塚,2,47,55,35.866536,139.939532
東武野田線,4.4,柏,大塚,1,36,44,35.8621498,139.9709172
東武野田線,4.0,新柏,大塚,2,49,57,35.8387226,139.966663
東武野田線,4.2,増尾,大塚,2,51,59,35.8295651,139.9767454
東武野田線,4.4,逆井,大塚,2,53,61,35.8232231,139.983935
東武野田線,3.1,高柳,大塚,2,57,65,35.8081914,139.9988642
東武野田線,5.0,六実,大塚,2,55,63,35.793705,139.999353
東武野田線,6.0,新鎌ケ谷,大塚,1,76,84,35.779401,139.998853
東武野田線,5.1,鎌ケ谷,大塚,2,60,68,35.7637249,139.9972711
東武野田線,4.4,馬込沢,大塚,2,67,75,35.7416333,139.9923391
東武野田線,5.9,塚田,大塚,2,64,72,35.7220485,139.9827873
東武野田線,5.7,新船橋,大塚,2,61,69,35.711515,139.979873
東武野田線,6.0,船橋,大塚,1,53,61,35.7017357,139.9853815
埼玉新都市交通伊奈線,6.5,大宮,大塚,1,36,44,35.9064485,139.6238548
埼玉新都市交通伊奈線,6.3,鉄道博物館,大塚,2,52,60,35.9205037,139.6177049
埼玉新都市交通伊奈線,4.3,加茂宮,大塚,2,55,63,35.9357127,139.6170337
埼玉新都市交通伊奈線,4.2,東宮原,大塚,2,57,65,35.9425794,139.6183602
埼玉新都市交通伊奈線,3.7,今羽,大塚,2,58,66,35.9499263,139.6193842
埼玉新都市交通伊奈線,4.1,吉野原,大塚,2,60,68,35.9575099,139.6209545
埼玉新都市交通伊奈線,3.5,原市,大塚,2,61,69,35.963883,139.622098
埼玉新都市交通伊奈線,4.7,沼南,大塚,2,63,71,35.9711115,139.6239041
埼玉新都市交通伊奈線,5.3,丸山,大塚,3,535,543,35.9800228,139.6247744
埼玉新都市交通伊奈線,4.7,志久,大塚,2,68,76,35.9912069,139.62222
埼玉新都市交通伊奈線,4.7,伊奈中央,大塚,2,71,79,35.9994217,139.6172102
埼玉新都市交通伊奈線,4.8,羽貫,大塚,2,74,82,36.0073326,139.6085757
埼玉新都市交通伊奈線,4.8,内宿,大塚,2,76,84,36.0142251,139.5998221
秩父鉄道,4.0,羽生,大塚,2,80,88,36.17036119999999,139.5341036
秩父鉄道,3.9,西羽生,大塚,2,105,113,36.1764024,139.5239492
秩父鉄道,4.0,新郷,大塚,2,102,110,36.1712189,139.5101039
秩父鉄道,3.5,武州荒木,大塚,2,99,107,36.1625492,139.4882162
秩父鉄道,3.1,東行田,大塚,2,96,104,36.1472565,139.4684744
秩父鉄道,2.7,行田市,大塚,2,94,102,36.143484,139.45919
秩父鉄道,2.7,持田,大塚,2,90,98,36.1376712,139.4421407
秩父鉄道,2.6,ソシオ流通センター,大塚,2,87,95,36.1364918,139.4244408
秩父鉄道,3.3,熊谷,大塚,1,66,74,36.1393899,139.3900334
秩父鉄道,3.2,上熊谷,大塚,2,83,91,36.1426263,139.3813505
秩父鉄道,3.3,石原,大塚,3,288,296,36.14796219999999,139.3687057
秩父鉄道,3.8,ひろせ野鳥の森,大塚,2,88,96,36.1461437,139.3515478
秩父鉄道,3.7,大麻生,大塚,2,91,99,36.1447948,139.3323588
秩父鉄道,3.1,明戸,大塚,2,94,102,36.1429373,139.3037811
秩父鉄道,3.2,武川,大塚,2,97,105,36.14208,139.282666
秩父鉄道,3.5,永田,大塚,1,98,106,35.5026351,140.3110883
秩父鉄道,3.7,ふかや花園,大塚,2,102,110,36.1308037,139.2480939
秩父鉄道,4.0,小前田,大塚,2,106,114,36.1288337,139.2224581
秩父鉄道,3.8,桜沢,大塚,2,170,178,36.1286837,139.207108
秩父鉄道,4.5,寄居,大塚,2,100,108,36.1178872,139.1945371
秩父鉄道,4.0,波久礼,大塚,2,132,140,36.1268671,139.1580498
秩父鉄道,4.0,樋口,大塚,2,137,145,36.1311938,139.122419
秩父鉄道,4.0,野上,大塚,2,130,138,36.1115898,139.1111933
秩父鉄道,4.0,長瀞,大塚,2,131,139,36.0951551,139.1123518
秩父鉄道,4.0,上長瀞,大塚,2,128,136,36.0861785,139.1134038
秩父鉄道,4.0,親鼻,大塚,2,123,131,36.077566,139.106306
秩父鉄道,4.0,皆野,大塚,2,120,128,36.0687319,139.0941478
秩父鉄道,4.0,和銅黒谷,大塚,2,117,125,36.046736,139.101558
秩父鉄道,4.0,大野原,大塚,2,112,120,36.0189154,139.0940975
秩父鉄道,4.8,秩父,大塚,2,109,117,35.998824,139.086061
秩父鉄道,4.2,御花畑,大塚,1,100,108,35.9924622,139.0836532
秩父鉄道,4.0,影森,大塚,2,115,123,35.9721742,139.0684237
秩父鉄道,4.0,浦山口,大塚,2,119,127,35.963939,139.058037
秩父鉄道,4.0,武州日野,大塚,2,126,134,35.9540642,139.0213573
秩父鉄道,4.0,白久,大塚,2,130,138,35.9588968,138.9933685
秩父鉄道,4.0,三峰口,大塚,2,132,140,35.960215,138.977683
ＪＲ成田線,5.1,佐倉,大塚,1,87,95,35.7097115,140.2260837
ＪＲ成田線,3.5,酒々井,大塚,1,93,101,35.7316641,140.2752487
ＪＲ成田線,5.5,成田,大塚,1,83,91,35.777327,140.313605
ＪＲ成田線,4.4,空港第２ビル,大塚,1,58,66,35.7731182,140.3871838
ＪＲ成田線,5.8,成田空港,大塚,1,62,70,35.7648331,140.3860192
ＪＲ成田線,4.8,久住,大塚,1,118,126,35.8323451,140.3389085
ＪＲ成田線,4.2,滑河,大塚,1,125,133,35.8775664,140.3482921
ＪＲ成田線,3.4,下総神崎,大塚,1,131,139,35.8949368,140.4105304
ＪＲ成田線,2.8,大戸,大塚,1,136,144,35.89023460000001,140.4583934
ＪＲ成田線,3.0,佐原,大塚,1,147,155,35.89506799999999,140.493557
ＪＲ成田線,4.0,香取,大塚,1,145,153,35.8979025,140.5323035
ＪＲ成田線,4.1,水郷,大塚,2,141,149,35.8854883,140.5701619
ＪＲ成田線,3.7,小見川,大塚,1,167,175,35.850088,140.6046591
ＪＲ成田線,3.9,笹川,大塚,2,152,160,35.8393847,140.6558233
ＪＲ成田線,3.9,下総橘,大塚,1,220,228,35.8186688,140.7022965
ＪＲ成田線,3.9,下総豊里,大塚,2,164,172,35.7931025,140.7207285
ＪＲ成田線,4.0,椎柴,大塚,2,169,177,35.7652292,140.7589288
ＪＲ成田線,3.1,松岸,大塚,2,164,172,35.739537,140.7952774
ＪＲ成田線,4.0,銚子,大塚,1,206,214,35.7296659,140.8274186
ＪＲ成田線,4.7,我孫子,大塚,1,40,48,35.8727034,140.0107941
ＪＲ成田線,3.5,東我孫子,大塚,1,55,63,35.8688305,140.0465566
ＪＲ成田線,3.4,湖北,大塚,1,58,66,35.867199,140.0778987
ＪＲ成田線,2.7,新木,大塚,1,63,71,35.8623671,140.1070353
ＪＲ成田線,3.2,布佐,大塚,1,68,76,35.84914699999999,140.1330614
ＪＲ成田線,4.7,木下,大塚,1,71,79,35.8388708,140.1479772
ＪＲ成田線,3.8,小林,大塚,3,243,251,0.0,0.0
ＪＲ成田線,3.7,安食,大塚,1,83,91,35.8357071,140.2423583
ＪＲ成田線,4.4,下総松崎,大塚,1,88,96,35.807645,140.2779382
ＪＲ総武本線,5.5,東千葉,大塚,2,79,87,35.6168558,140.1220896
ＪＲ総武本線,5.3,都賀,大塚,1,74,82,35.6360953,140.1492014
ＪＲ総武本線,4.9,四街道,大塚,1,78,86,35.6630053,140.1656201
ＪＲ総武本線,4.7,物井,大塚,1,83,91,35.6856462,140.2002758
ＪＲ総武本線,5.1,佐倉,大塚,1,87,95,35.7097115,140.2260837
ＪＲ総武本線,5.2,南酒々井,大塚,2,92,100,35.7043058,140.2678893
ＪＲ総武本線,3.8,榎戸,大塚,2,551,559,35.684142,140.2880273
ＪＲ総武本線,4.1,八街,大塚,2,100,108,35.6631451,140.3173313
ＪＲ総武本線,3.5,日向,大塚,2,106,114,35.6284003,140.36244
ＪＲ総武本線,2.4,成東,大塚,1,144,152,35.6083867,140.410859
ＪＲ総武本線,2.9,松尾,大塚,2,629,637,35.635977,140.4577093
ＪＲ総武本線,2.9,横芝,大塚,2,126,134,35.66176919999999,140.4912319
ＪＲ総武本線,2.9,飯倉,大塚,2,131,139,35.6856543,140.5224028
ＪＲ総武本線,3.3,八日市場,大塚,1,149,157,35.699286,140.552366
ＪＲ総武本線,3.7,干潟,大塚,2,142,150,35.718369,140.6032494
ＪＲ総武本線,3.9,旭,大塚,2,148,156,35.7220089,140.6549394
ＪＲ総武本線,3.0,飯岡,大塚,2,151,159,35.7295922,140.6834089
ＪＲ総武本線,4.0,倉橋,大塚,2,155,163,35.7380818,140.7144692
ＪＲ総武本線,4.0,猿田,大塚,2,159,167,35.747425,140.7373203
ＪＲ総武本線,3.1,松岸,大塚,2,164,172,35.739537,140.7952774
ＪＲ総武本線,4.0,銚子,大塚,1,206,214,35.7296659,140.8274186
ＪＲ鹿島線,3.0,佐原,大塚,1,147,155,35.89506799999999,140.493557
ＪＲ鹿島線,4.0,香取,大塚,1,145,153,35.8979025,140.5323035
ＪＲ鹿島線,4.0,十二橋,大塚,1,151,159,35.916984,140.5458293
ＪＲ鹿島線,2.3,潮来,大塚,1,154,162,35.937343,140.5496059
ＪＲ鹿島線,3.5,延方,大塚,1,159,167,35.9581195,140.5887962
ＪＲ鹿島線,4.5,鹿島神宮,大塚,1,164,172,35.9706714,140.6259941
ＪＲ外房線,6.0,千葉,大塚,1,70,78,35.6129259,140.1134781
ＪＲ外房線,6.1,本千葉,大塚,1,74,82,35.6018503,140.1207196
ＪＲ外房線,5.3,蘇我,大塚,1,77,85,35.5814199,140.1311605
ＪＲ外房線,4.3,鎌取,大塚,1,87,95,35.5626526,140.1787359
ＪＲ外房線,2.7,誉田,大塚,1,91,99,35.54700589999999,140.2138166
ＪＲ外房線,3.3,土気,大塚,1,96,104,35.530742,140.269841
ＪＲ外房線,3.2,大網,大塚,1,101,109,35.522522,140.311032
ＪＲ外房線,2.5,永田,大塚,1,98,106,35.5026351,140.3110883
ＪＲ外房線,2.7,本納,大塚,1,101,109,35.482054,140.307534
ＪＲ外房線,2.4,新茂原,大塚,1,104,112,35.4494741,140.2996748
ＪＲ外房線,3.3,茂原,大塚,1,110,118,35.4268738,140.3040484
ＪＲ外房線,3.2,八積,大塚,1,112,120,35.4040082,140.3453672
ＪＲ外房線,3.2,上総一ノ宮,大塚,1,117,125,35.3736839,140.3650207
ＪＲ外房線,4.0,東浪見,大塚,2,126,134,35.34714170000001,140.376705
ＪＲ外房線,4.0,太東,大塚,2,130,138,35.3201019,140.3812565
ＪＲ外房線,4.3,長者町,大塚,2,133,141,35.2962435,140.3849794
ＪＲ外房線,4.0,三門,大塚,2,136,144,35.2823784,140.3915894
ＪＲ外房線,3.4,大原,大塚,2,140,148,35.2508913,140.3908475
ＪＲ外房線,4.0,浪花,大塚,2,145,153,35.2228904,140.3792606
ＪＲ外房線,4.0,御宿,大塚,1,177,185,35.18756,140.351431
ＪＲ外房線,4.6,勝浦,大塚,1,165,173,35.152563,140.311936
ＪＲ外房線,4.0,鵜原,大塚,2,155,163,35.1411746,140.2789111
ＪＲ外房線,4.0,上総興津,大塚,2,159,167,35.1372305,140.2509416
ＪＲ外房線,4.0,安房小湊,大塚,2,169,177,35.128618,140.1897802
ＪＲ外房線,4.0,安房天津,大塚,2,173,181,35.12575630000001,140.1546999
ＪＲ外房線,9.4,安房鴨川,大塚,1,168,176,35.1075625,140.1035382
ＪＲ東金線,3.2,大網,大塚,1,101,109,35.522522,140.311032
ＪＲ東金線,2.9,福俵,大塚,2,102,110,35.5462144,140.3418617
ＪＲ東金線,3.0,東金,大塚,1,126,134,35.560158,140.363609
ＪＲ東金線,2.9,求名,大塚,2,110,118,35.5800177,140.3964113
ＪＲ東金線,2.4,成東,大塚,1,144,152,35.6083867,140.410859
ＪＲ内房線,6.0,千葉,大塚,1,70,78,35.6129259,140.1134781
ＪＲ内房線,6.1,本千葉,大塚,1,74,82,35.6018503,140.1207196
ＪＲ内房線,5.3,蘇我,大塚,1,77,85,35.5814199,140.1311605
ＪＲ内房線,3.8,浜野,大塚,1,82,90,35.5520781,140.1320827
ＪＲ内房線,4.3,八幡宿,大塚,1,85,93,35.5363502,140.1200926
ＪＲ内房線,4.8,五井,大塚,1,89,97,35.5133059,140.0896418
ＪＲ内房線,5.6,姉ケ崎,大塚,1,94,102,35.4785957,140.042129
ＪＲ内房線,5.4,長浦,大塚,2,536,544,35.4504102,139.9954503
ＪＲ内房線,5.5,袖ケ浦,大塚,1,103,111,35.4321885,139.9578287
ＪＲ内房線,4.5,巌根,大塚,1,116,124,35.414552,139.933679
ＪＲ内房線,5.0,木更津,大塚,1,109,117,35.3815785,139.926229
ＪＲ内房線,4.4,君津,大塚,1,116,124,35.3336671,139.8950422
ＪＲ内房線,4.7,青堀,大塚,1,130,138,35.3305311,139.8589388
ＪＲ内房線,4.2,大貫,大塚,2,125,133,35.2917576,139.8556351
ＪＲ内房線,4.0,佐貫町,大塚,2,130,138,35.2606378,139.8760935
ＪＲ内房線,4.0,上総湊,大塚,1,119,127,35.2222772,139.8712827
ＪＲ内房線,4.0,竹岡,大塚,2,134,142,35.1975452,139.8300299
ＪＲ内房線,4.0,浜金谷,大塚,2,139,147,35.1681316,139.8222539
ＪＲ内房線,4.0,保田,大塚,2,143,151,35.1410571,139.8383573
ＪＲ内房線,4.0,安房勝山,大塚,2,147,155,35.1140268,139.833394
ＪＲ内房線,4.0,岩井,大塚,2,150,158,35.0932796,139.8498934
ＪＲ内房線,4.0,富浦,大塚,2,156,164,35.0460623,139.837813
ＪＲ内房線,5.5,那古船形,大塚,2,159,167,35.02900899999999,139.8513958
ＪＲ内房線,5.0,館山,大塚,1,166,174,34.9959574,139.8618962
ＪＲ内房線,4.0,九重,大塚,1,190,198,34.997678,139.9111008
ＪＲ内房線,4.2,千倉,大塚,1,194,202,34.9767087,139.9547124
ＪＲ内房線,4.0,江見,大塚,2,587,595,35.0625108,140.0611269
ＪＲ内房線,4.0,太海,大塚,2,581,589,35.0814819,140.096151
ＪＲ内房線,9.4,安房鴨川,大塚,1,168,176,35.1075625,140.1035382
ＪＲ久留里線,5.0,木更津,大塚,1,109,117,35.3815785,139.926229
ＪＲ久留里線,5.2,祇園,大塚,2,119,127,33.5940958,130.4145184
ＪＲ久留里線,5.2,上総清川,大塚,2,123,131,35.3909554,139.9655329
ＪＲ久留里線,4.2,東清川,大塚,2,126,134,35.39002809999999,139.9858005
ＪＲ久留里線,4.0,横田,大塚,2,131,139,35.3861959,140.0201175
ＪＲ久留里線,4.0,東横田,大塚,2,136,144,35.3862769,140.0364353
ＪＲ久留里線,4.0,馬来田,大塚,2,141,149,35.3667824,140.0585317
ＪＲ久留里線,4.0,下郡,大塚,2,145,153,35.3552795,140.0554536
ＪＲ久留里線,4.0,小櫃,大塚,1,137,145,35.3280923,140.0598387
ＪＲ久留里線,4.0,俵田,大塚,2,153,161,35.31454000000001,140.0613769
ＪＲ久留里線,4.0,久留里,大塚,1,146,154,35.29586949999999,140.0757362
ＪＲ久留里線,4.0,平山,大塚,1,149,157,35.2742929,140.0645627
ＪＲ久留里線,4.1,上総松丘,大塚,1,155,163,35.2577822,140.0640014
京成千葉線,6.0,京成津田沼,大塚,1,49,57,35.683195,140.0241953
京成千葉線,3.7,京成幕張本郷,大塚,1,65,73,35.6726299,140.042064
京成千葉線,6.2,京成幕張,大塚,2,69,77,35.66044400000001,140.056076
京成千葉線,4.9,検見川,大塚,2,71,79,35.652617,140.066279
京成千葉線,6.2,京成稲毛,大塚,2,74,82,35.6377689,140.085488
京成千葉線,4.5,みどり台,大塚,2,76,84,35.6248001,140.0977112
京成千葉線,4.3,西登戸,大塚,2,78,86,35.6177251,140.1026967
京成千葉線,5.2,新千葉,大塚,2,80,88,35.6124184,140.1083463
京成千葉線,6.3,京成千葉,大塚,1,77,85,35.6116356,140.1142016
京成千葉線,6.5,千葉中央,大塚,2,81,89,35.607479,140.117739
京成千原線,6.5,千葉中央,大塚,2,81,89,35.607479,140.117739
京成千原線,5.3,千葉寺,大塚,2,85,93,35.590287,140.132322
京成千原線,5.3,大森台,大塚,2,87,95,35.584011,140.149543
京成千原線,4.3,学園前,大塚,2,536,544,34.6970293,135.750371
京成千原線,4.4,おゆみ野,大塚,1,124,132,35.550265,140.166099
京成千原線,3.0,ちはら台,大塚,2,96,104,35.533767,140.170321
新京成線,5.7,松戸,大塚,1,27,35,35.7843004,139.9006607
新京成線,5.7,上本郷,大塚,2,34,42,35.7897487,139.9163439
新京成線,5.9,松戸新田,大塚,2,35,43,35.7906492,139.9229877
新京成線,5.6,みのり台,大塚,2,36,44,35.7893535,139.9294876
新京成線,5.4,八柱,大塚,1,79,87,35.7915703,139.9380859
新京成線,3.6,常盤平,大塚,2,40,48,35.8033894,139.9501102
新京成線,3.8,五香,大塚,2,42,50,35.797259,139.9658
新京成線,4.5,くぬぎ山,大塚,2,51,59,35.7822395,139.9758314
新京成線,5.6,北初富,大塚,2,54,62,35.7772434,139.991909
新京成線,6.0,新鎌ケ谷,大塚,1,76,84,35.779401,139.998853
新京成線,4.8,初富,大塚,2,58,66,35.7721123,140.000902
新京成線,5.1,鎌ヶ谷大仏,大塚,2,60,68,35.757995,140.0137016
新京成線,4.5,二和向台,大塚,2,62,70,35.753877,140.023741
新京成線,4.4,三咲,大塚,2,63,71,35.749155,140.028547
新京成線,3.8,滝不動,大塚,2,65,73,35.7376899,140.0259442
新京成線,3.8,高根公団,大塚,2,66,74,35.730408,140.029408
新京成線,3.8,高根木戸,大塚,2,65,73,35.726797,140.034991
