line,station,price
JR青梅線,石神前,
JR青梅線,二俣尾,
JR青梅線,軍畑,
JR青梅線,沢井,
JR青梅線,御嶽,
JR青梅線,川井,
JR青梅線,古里,
JR青梅線,鳩ノ巣,
JR青梅線,白丸,
JR青梅線,奥多摩,
JR高崎線,高崎,
JR高崎線,倉賀野,
JR高崎線,新町,
JR高崎線,神保原,
JR高崎線,本庄,
JR高崎線,岡部,
JR高崎線,深谷,
JR高崎線,籠原,
JR高崎線,熊谷,
JR高崎線,行田,
JR高崎線,吹上,
JR高崎線,北鴻巣,
JR高崎線,鴻巣,
JR高崎線,北本,
JR高崎線,桶川,
JR高崎線,北上尾,
JR高崎線,上尾,
JR高崎線,宮原,
JR高崎線,大宮,
JR高崎線,さいたま新都心,
JR高崎線,浦和,
JR高崎線,赤羽,
JR高崎線,尾久,
JR高崎線,上野,
JR鶴見線,鶴見,
JR鶴見線,国道,
JR鶴見線,鶴見小野,
JR鶴見線,弁天橋,
JR鶴見線,浅野,
JR鶴見線,新芝浦,
JR鶴見線,海芝浦,
JR鶴見線,安善,
JR鶴見線,大川,
JR鶴見線,武蔵白石,
JR鶴見線,浜川崎,
JR鶴見線,昭和,
JR鶴見線,扇町,
JR鹿島線,佐原,
JR鹿島線,香取,
JR鹿島線,十二橋,
JR鹿島線,潮来,
JR鹿島線,延方,
JR鹿島線,鹿島神宮,
JR鹿島線,鹿島サッカースタジアム（臨）,
つくばエクスプレス,秋葉原,9.5
つくばエクスプレス,新御徒町,9.0
つくばエクスプレス,浅草,7.5
つくばエクスプレス,南千住,7.8
つくばエクスプレス,北千住,7.2
つくばエクスプレス,青井,6.3
つくばエクスプレス,六町,5.5
つくばエクスプレス,八潮,6.5
つくばエクスプレス,三郷中央,6.4
つくばエクスプレス,南流山,5.0
つくばエクスプレス,流山セントラルパーク,6.3
つくばエクスプレス,流山おおたかの森,5.6
つくばエクスプレス,柏の葉キャンパス,5.4
つくばエクスプレス,柏たなか,7.3
つくばエクスプレス,守谷,6.1
つくばエクスプレス,みらい平,5.8
つくばエクスプレス,みどりの,3.3
つくばエクスプレス,万博記念公園,5.0
つくばエクスプレス,研究学園,4.6
つくばエクスプレス,つくば,4.4
りんかい線,大崎,8.2
りんかい線,大井町,7.9
りんかい線,品川シーサイド,8.5
りんかい線,天王洲アイル,9.1
りんかい線,東京テレポート,12.6
りんかい線,国際展示場,9.5
りんかい線,東雲,9.6
りんかい線,新木場,9.3
ディズニーリゾートライン,リゾートゲートウェイ・ステーション,
ディズニーリゾートライン,東京ディズニーランド・ステーション,
ディズニーリゾートライン,ベイサイド・ステーション,
ディズニーリゾートライン,東京ディズニーシー・ステーション,
京急久里浜線,堀ノ内,4.2
京急久里浜線,新大津,4.0
京急久里浜線,北久里浜,3.5
京急久里浜線,京急久里浜,4.6
京急久里浜線,ＹＲＰ野比,5.4
京急久里浜線,京急長沢,5.0
京急久里浜線,津久井浜,4.9
京急久里浜線,三浦海岸,2.6
京急久里浜線,三崎口,4.8
京急大師線,京急川崎,6.8
京急大師線,港町,6.6
京急大師線,鈴木町,6.8
京急大師線,川崎大師,6.4
京急大師線,東門前,6.2
京急大師線,産業道路,
京急大師線,小島新田,5.0
京急本線,泉岳寺,10.1
京急本線,品川,9.1
京急本線,北品川,8.9
京急本線,新馬場,8.2
京急本線,青物横丁,8.2
京急本線,鮫洲,7.9
京急本線,立会川,7.6
京急本線,大森海岸,7.4
京急本線,平和島,6.9
京急本線,大森町,6.7
京急本線,梅屋敷,6.8
京急本線,京急蒲田,7.4
京急本線,雑色,6.7
京急本線,六郷土手,6.2
京急本線,京急川崎,6.8
京急本線,八丁畷,6.1
京急本線,鶴見市場,6.0
京急本線,京急鶴見,6.0
京急本線,花月園前,
京急本線,生麦,4.8
京急本線,京急新子安,4.6
京急本線,子安,5.0
京急本線,神奈川新町,5.1
京急本線,仲木戸,
京急本線,神奈川,6.8
京急本線,横浜,6.8
京急本線,戸部,6.4
