line,station,price
東京メトロ千代田線,大手町,12.2
東京メトロ千代田線,新御茶ノ水,9.3
東京メトロ千代田線,湯島,9.2
東京メトロ千代田線,根津,7.2
東京メトロ千代田線,千駄木,7.0
東京メトロ千代田線,西日暮里,7.2
東京メトロ千代田線,町屋,6.8
東京メトロ千代田線,北千住,7.2
東京メトロ千代田線,綾瀬,6.0
東京メトロ千代田線,北綾瀬,6.0
東京メトロ有楽町線,新木場,9.3
東京メトロ有楽町線,辰巳,9.3
東京メトロ有楽町線,豊洲,9.9
東京メトロ有楽町線,月島,10.3
東京メトロ有楽町線,新富町,9.9
東京メトロ有楽町線,銀座一丁目,10.4
東京メトロ有楽町線,有楽町,11.8
東京メトロ有楽町線,桜田門,4.0
東京メトロ有楽町線,永田町,13.4
東京メトロ有楽町線,麹町,12.5
東京メトロ有楽町線,市ケ谷,9.7
東京メトロ有楽町線,飯田橋,9.6
東京メトロ有楽町線,江戸川橋,8.0
