line,from,to,trans,min,lat,lng,price,walk_min
JR山手線,上野,東京,0,5,35.7141672,139.7774091,15.5,2
JR山手線,御徒町,東京,0,7,35.7075185,139.7748564,16.0,2
JR山手線,秋葉原,東京,0,4,35.698383,139.7730717,17.0,2
JR山手線,神田,東京,0,1,35.6918216,139.7709318,17.7,2
JR山手線,有楽町,東京,0,2,35.6750133,139.7630204,18.7,2
JR山手線,新橋,東京,0,3,35.666379,139.7583398,22.7,2
JR山手線,浜松町,東京,0,6,35.6553809,139.7571289,22.4,2
JR山手線,田町,東京,0,9,35.6457361,139.7475624,19.0,2
JR山手線,高輪ゲートウェイ,東京,0,12,35.6355207,139.7406809,19.4,2
JR山手線,品川,東京,0,8,35.6284713,139.7387597,18.2,2
JR川越線,日進,東京,3,773,35.1184274,137.0487428,7.0,2
JR川越線,西大宮,東京,1,46,35.9223389,139.5798987,7.5,2
JR川越線,指扇,東京,1,49,35.91693,139.56494,6.8,2
JR川越線,南古谷,東京,1,54,35.90318,139.519139,6.4,2
JR川越線,川越,東京,1,59,35.9071163,139.4824443,6.7,2
JR川越線,西川越,東京,2,64,35.9190654,139.4599213,4.8,2
JR川越線,的場,東京,2,67,35.917645,139.4360663,5.7,2
JR川越線,笠幡,東京,2,71,35.9075733,139.4064771,5.5,2
JR川越線,武蔵高萩,東京,1,113,35.9016761,139.3710962,3.8,2
JR川越線,高麗川,東京,1,100,35.8962482,139.3379637,5.2,2
JR常磐線,大津港,東京,1,155,36.8467745,140.7780755,4.2,2
JR常磐線,磯原,東京,0,140,36.7905022,140.746164,3.3,2
JR常磐線,南中郷,東京,1,145,36.7528116,140.7289449,4.2,2
JR常磐線,高萩,東京,0,134,36.7144822,140.7170031,4.4,2
JR常磐線,十王,東京,1,136,36.6713751,140.6859798,4.5,2
JR常磐線,小木津,東京,1,132,36.6366565,140.6752323,5.0,2
JR常磐線,日立,東京,0,123,37.75611980000001,140.9347157,,2
JR常磐線,常陸多賀,東京,0,119,36.5520816,140.632684,5.1,2
JR常磐線,大甕,東京,0,122,36.5128356,140.6194923,4.8,2
JR常磐線,東海,東京,1,70,36.4654424,140.5659002,5.1,2
JR常磐線,佐和,東京,1,122,36.4296464,140.5400125,6.5,2
JR常磐線,勝田,東京,0,105,36.3944787,140.5242313,5.8,2
JR常磐線,水戸,東京,0,99,36.3707551,140.476308,5.9,2
JR常磐線,赤塚,東京,1,38,36.3819102,140.4151928,5.8,2
JR常磐線,内原,東京,0,118,36.3705866,140.3533065,5.2,2
JR常磐線,友部,東京,0,113,36.3504842,140.3060536,4.4,2
JR常磐線,岩間,東京,0,107,36.2954645,140.2765219,3.0,2
JR常磐線,羽鳥,東京,0,103,36.247523,140.2867541,3.0,2
JR常磐線,石岡,東京,0,80,36.1909503,140.2802496,3.0,2
JR常磐線,神立,東京,0,88,36.1204786,140.2485896,4.9,2
JR常磐線,土浦,東京,0,69,36.078484,140.206212,5.4,2
