line,from,to,trans,min,lat,lng,price,walk_min
JR山手線,原宿,大塚,0,16,35.6700901,139.7024662,23.5,8
JR山手線,代々木,大塚,0,14,35.683033,139.7020555,18.5,8
JR山手線,新宿,大塚,0,11,35.6896067,139.7005713,18.9,8
JR山手線,新大久保,大塚,0,9,35.7012459,139.7002258,15.4,8
JR山手線,高田馬場,大塚,0,7,35.7125654,139.7038615,14.5,8
JR山手線,目白,大塚,0,5,35.7212199,139.7066115,14.5,8
JR山手線,池袋,大塚,0,3,35.7295028,139.7109001,13.9,8
JR山手線,巣鴨,大塚,0,2,35.7334192,139.7392848,13.8,8
JR山手線,駒込,大塚,0,4,35.7365665,139.7470098,13.7,8
JR山手線,田端,大塚,0,6,35.7381581,139.7608154,11.4,8
JR山手線,西日暮里,大塚,0,8,35.7324125,139.7677967,12.0,8
JR山手線,日暮里,大塚,0,10,35.7324125,139.7677967,12.0,8
JR山手線,鶯谷,大塚,0,12,35.7214573,139.7780133,13.4,8
JR山手線,上野,大塚,0,14,35.7141672,139.7774091,15.5,8
JR山手線,御徒町,大塚,0,16,35.7075185,139.7748564,16.0,8
JR山手線,秋葉原,大塚,0,17,35.698383,139.7730717,17.0,8
JR山手線,神田,大塚,0,19,35.6918216,139.7709318,17.7,8
JR山手線,東京,大塚,0,21,35.68123620000001,139.7671248,18.8,8
JR山手線,有楽町,大塚,0,24,35.6750133,139.7630204,18.7,8
JR山手線,新橋,大塚,0,26,35.666379,139.7583398,22.7,8
JR山手線,浜松町,大塚,0,28,35.6553809,139.7571289,22.4,8
JR山手線,田町,大塚,0,30,35.6457361,139.7475624,19.0,8
JR山手線,高輪ゲートウェイ,大塚,0,33,35.6355207,139.7406809,19.4,8
JR山手線,品川,大塚,0,32,35.6284713,139.7387597,18.2,8
JR川越線,日進,大塚,5,733,35.1184274,137.0487428,7.0,8
JR川越線,西大宮,大塚,1,42,35.9223389,139.5798987,7.5,8
JR川越線,指扇,大塚,1,49,35.91693,139.56494,6.8,8
JR川越線,南古谷,大塚,1,54,35.90318,139.519139,6.4,8
JR川越線,川越,大塚,1,38,35.9071163,139.4824443,6.7,8
JR川越線,西川越,大塚,2,47,35.9190654,139.4599213,4.8,8
JR川越線,的場,大塚,2,50,35.917645,139.4360663,5.7,8
JR川越線,笠幡,大塚,2,54,35.9075733,139.4064771,5.5,8
JR川越線,武蔵高萩,大塚,2,58,35.9016761,139.3710962,3.8,8
JR川越線,高麗川,大塚,2,64,35.8962482,139.3379637,5.2,8
JR常磐線,大津港,大塚,2,168,36.8467745,140.7780755,4.2,8
JR常磐線,磯原,大塚,1,153,36.7905022,140.746164,3.3,8
JR常磐線,南中郷,大塚,2,158,36.7528116,140.7289449,4.2,8
JR常磐線,高萩,大塚,1,147,36.7144822,140.7170031,4.4,8
JR常磐線,十王,大塚,2,149,36.6713751,140.6859798,4.5,8
JR常磐線,小木津,大塚,2,145,36.6366565,140.6752323,5.0,8
JR常磐線,日立,大塚,1,136,37.75611980000001,140.9347157,,8
JR常磐線,常陸多賀,大塚,1,132,36.5520816,140.632684,5.1,8
JR常磐線,大甕,大塚,1,135,36.5128356,140.6194923,4.8,8
JR常磐線,東海,大塚,1,89,36.4654424,140.5659002,5.1,8
JR常磐線,佐和,大塚,2,135,36.4296464,140.5400125,6.5,8
JR常磐線,勝田,大塚,1,118,36.3944787,140.5242313,5.8,8
JR常磐線,水戸,大塚,1,112,36.3707551,140.476308,5.9,8
JR常磐線,赤塚,大塚,1,24,36.3819102,140.4151928,5.8,8
JR常磐線,内原,大塚,1,122,36.3705866,140.3533065,5.2,8
JR常磐線,友部,大塚,1,104,36.3504842,140.3060536,4.4,8
JR常磐線,岩間,大塚,1,111,36.2954645,140.2765219,3.0,8
JR常磐線,羽鳥,大塚,1,107,36.247523,140.2867541,3.0,8
JR常磐線,石岡,大塚,1,93,36.1909503,140.2802496,3.0,8
JR常磐線,神立,大塚,1,92,36.1204786,140.2485896,4.9,8
JR常磐線,土浦,大塚,1,77,36.078484,140.206212,5.4,8
