line,price,from,to,trans,min
JR根岸線,12.2,横浜,内幸町,0,37
JR横浜線,8.1,八王子,内幸町,1,87
JR横浜線,7.5,片倉,内幸町,1,96
JR横浜線,8.0,八王子みなみ野,内幸町,1,94
JR横浜線,7.8,相原,内幸町,1,90
JR横浜線,7.7,橋本,内幸町,1,87
JR横浜線,6.5,相模原,内幸町,1,84
JR横浜線,6.8,矢部,内幸町,1,81
JR横浜線,6.5,淵野辺,内幸町,1,79
JR横浜線,6.7,古淵,内幸町,1,76
JR横浜線,8.2,町田,内幸町,1,70
JR横浜線,7.5,成瀬,内幸町,1,66
JR横浜線,8.3,長津田,内幸町,1,63
JR横浜線,8.2,十日市場,内幸町,1,60
JR横浜線,8.5,中山,内幸町,1,57
JR横浜線,7.7,鴨居,内幸町,1,54
JR横浜線,9.4,小机,内幸町,1,50
JR横浜線,11.5,新横浜,内幸町,0,39
JR横浜線,10.0,菊名,内幸町,1,41
JR横浜線,9.7,大口,内幸町,1,47
JR横浜線,11.5,東神奈川,内幸町,0,46
JR横須賀線,18.8,東京,内幸町,0,13
JR横須賀線,22.7,新橋,内幸町,0,7
JR横須賀線,18.2,品川,内幸町,0,16
JR横須賀線,13.9,西大井,内幸町,0,21
JR横須賀線,12.0,武蔵小杉,内幸町,0,26
JR横須賀線,10.0,新川崎,内幸町,0,30
JR横須賀線,12.2,横浜,内幸町,0,37
JR横須賀線,8.8,保土ケ谷,内幸町,0,44
JR横須賀線,9.0,東戸塚,内幸町,0,48
JR横須賀線,8.3,戸塚,内幸町,0,48
JR横須賀線,8.5,大船,内幸町,0,54
JR横須賀線,9.9,北鎌倉,内幸町,0,62
JR横須賀線,12.2,鎌倉,内幸町,0,66
JR横須賀線,10.9,逗子,内幸町,0,70
JR横須賀線,10.5,東逗子,内幸町,0,78
JR横須賀線,6.9,田浦,内幸町,0,82
JR横須賀線,8.6,横須賀,内幸町,0,86
JR横須賀線,5.5,衣笠,内幸町,0,90
JR横須賀線,6.7,久里浜,内幸町,0,96
JR武蔵野線,9.8,府中本町,内幸町,1,65
JR武蔵野線,8.5,北府中,内幸町,1,93
JR武蔵野線,9.8,西国分寺,内幸町,1,68
JR武蔵野線,7.2,新小平,内幸町,1,86
JR武蔵野線,7.2,新秋津,内幸町,1,81
JR武蔵野線,6.7,東所沢,内幸町,1,77
JR武蔵野線,7.6,新座,内幸町,1,74
JR武蔵野線,8.3,北朝霞,内幸町,1,65
JR武蔵野線,7.4,西浦和,内幸町,1,65
JR武蔵野線,8.9,武蔵浦和,内幸町,1,52
JR武蔵野線,8.3,南浦和,内幸町,0,56
JR武蔵野線,7.0,東浦和,内幸町,1,65
JR武蔵野線,8.1,東川口,内幸町,1,58
JR武蔵野線,8.0,南越谷,内幸町,1,68
JR武蔵野線,6.9,越谷レイクタウン,内幸町,1,77
JR武蔵野線,7.1,吉川,内幸町,1,77
JR武蔵野線,6.2,吉川美南,内幸町,1,75
JR武蔵野線,5.8,新三郷,内幸町,1,72
JR武蔵野線,7.9,南流山,内幸町,1,57
JR武蔵野線,7.1,新松戸,内幸町,1,48
JR武蔵野線,5.6,新八柱,内幸町,1,59
JR武蔵野線,8.5,東松戸,内幸町,0,50
JR武蔵野線,6.0,市川大野,内幸町,1,59
JR武蔵野線,7.0,船橋法典,内幸町,1,59
JR武蔵野線,9.7,西船橋,内幸町,1,46
JR湘南新宿ライン（宇都宮線・横須賀線）,10.3,浦和,内幸町,0,41
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,赤羽,内幸町,0,32
JR湘南新宿ライン（宇都宮線・横須賀線）,13.9,池袋,内幸町,0,41
JR湘南新宿ライン（宇都宮線・横須賀線）,18.9,新宿,内幸町,0,42
JR湘南新宿ライン（宇都宮線・横須賀線）,22.3,渋谷,内幸町,0,23
JR湘南新宿ライン（宇都宮線・横須賀線）,21.6,恵比寿,内幸町,0,32
JR湘南新宿ライン（宇都宮線・横須賀線）,16.8,大崎,内幸町,0,24
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,武蔵小杉,内幸町,0,26
JR湘南新宿ライン（宇都宮線・横須賀線）,10.0,新川崎,内幸町,0,30
JR湘南新宿ライン（宇都宮線・横須賀線）,12.2,横浜,内幸町,0,37
JR湘南新宿ライン（高崎線・東海道線）,10.3,浦和,内幸町,0,41
JR湘南新宿ライン（高崎線・東海道線）,12.0,赤羽,内幸町,0,32
JR湘南新宿ライン（高崎線・東海道線）,13.9,池袋,内幸町,0,41
JR湘南新宿ライン（高崎線・東海道線）,18.9,新宿,内幸町,0,42
JR湘南新宿ライン（高崎線・東海道線）,22.3,渋谷,内幸町,0,23
JR湘南新宿ライン（高崎線・東海道線）,21.6,恵比寿,内幸町,0,32
JR湘南新宿ライン（高崎線・東海道線）,16.8,大崎,内幸町,0,24
JR湘南新宿ライン（高崎線・東海道線）,12.0,武蔵小杉,内幸町,0,26
JR湘南新宿ライン（高崎線・東海道線）,12.2,横浜,内幸町,0,37
JR湘南新宿ライン（高崎線・東海道線）,8.3,戸塚,内幸町,0,48
JR湘南新宿ライン（高崎線・東海道線）,8.5,大船,内幸町,0,54
JR相模線,7.7,橋本,内幸町,1,87
JR相模線,7.0,南橋本,内幸町,1,121
JR相模線,5.8,上溝,内幸町,1,117
JR相模線,5.5,番田,内幸町,1,112
JR相模線,5.1,原当麻,内幸町,1,106
JR相模線,5.7,下溝,内幸町,1,104
JR相模線,6.3,相武台下,内幸町,1,98
JR相模線,5.2,入谷,内幸町,1,30
JR相模線,8.3,海老名,内幸町,0,82
JR相模線,8.0,厚木,内幸町,1,89
JR相模線,7.3,社家,内幸町,1,93
JR相模線,6.9,門沢橋,内幸町,1,88
JR相模線,6.9,倉見,内幸町,1,86
JR相模線,5.7,宮山,内幸町,1,83
JR相模線,7.1,寒川,内幸町,1,80
JR相模線,7.6,香川,内幸町,1,77
JR相模線,8.9,北茅ケ崎,内幸町,1,74
JR相模線,9.0,茅ケ崎,内幸町,0,63
JR総武本線,7.5,東千葉,内幸町,1,71
JR総武本線,6.2,都賀,内幸町,0,64
JR総武本線,5.8,四街道,内幸町,0,68
JR総武本線,6.5,物井,内幸町,0,73
JR総武本線,6.7,佐倉,内幸町,0,77
JR総武本線,6.1,南酒々井,内幸町,1,82
JR総武本線,4.8,八街,内幸町,0,101
