line,price,from,to,trans,min
JR御殿場線,5.9,下曽我,日本橋,4,173
JR御殿場線,5.8,上大井,日本橋,4,176
JR御殿場線,5.1,相模金子,日本橋,4,179
JR御殿場線,4.9,松田,日本橋,3,186
JR御殿場線,4.7,東山北,日本橋,4,186
JR御殿場線,4.7,山北,日本橋,4,190
JR御殿場線,4.7,谷峨,日本橋,4,601
JR成田線,6.7,佐倉,日本橋,4,522
JR成田線,6.5,酒々井,日本橋,4,528
JR成田線,6.3,成田,日本橋,4,535
JR成田線,5.2,久住,日本橋,4,592
JR成田線,4.7,滑河,日本橋,4,599
JR成田線,4.7,下総神崎,日本橋,4,606
JR成田線,5.3,大戸,日本橋,4,610
JR成田線,5.0,佐原,日本橋,4,615
JR成田線,4.9,香取,日本橋,5,630
JR成田線,6.0,水郷,日本橋,4,643
JR成田線,6.0,小見川,日本橋,4,649
JR成田線,5.8,笹川,日本橋,4,654
JR成田線,5.0,下総橘,日本橋,4,660
JR成田線,5.1,下総豊里,日本橋,4,664
JR成田線,4.3,椎柴,日本橋,4,669
JR成田線,4.5,松岸,日本橋,4,649
JR成田線,5.6,銚子,日本橋,4,653
JR東海道線,18.8,東京,日本橋,2,178
JR東海道線,22.7,新橋,日本橋,3,186
JR東海道線,18.2,品川,日本橋,2,169
JR東海道線,10.0,川崎,日本橋,3,195
JR東海道線,12.2,横浜,日本橋,3,179
JR東海道線,8.3,戸塚,日本橋,3,207
JR東海道線,8.5,大船,日本橋,3,215
JR東海道線,10.1,藤沢,日本橋,3,210
JR東海道線,8.9,辻堂,日本橋,3,207
JR東海道線,9.0,茅ケ崎,日本橋,3,203
JR東海道線,6.9,平塚,日本橋,3,179
JR東海道線,7.3,大磯,日本橋,3,175
JR東海道線,4.7,二宮,日本橋,3,171
JR東海道線,5.5,国府津,日本橋,3,166
JR東海道線,6.5,鴨宮,日本橋,3,162
JR東海道線,7.0,小田原,日本橋,2,148
JR東海道線,6.7,早川,日本橋,3,167
JR東海道線,4.7,根府川,日本橋,3,171
JR東海道線,4.3,真鶴,日本橋,3,177
JR東海道線,5.8,湯河原,日本橋,3,180
JR東金線,4.8,大網,日本橋,4,570
JR東金線,4.8,福俵,日本橋,5,609
JR東金線,4.5,東金,日本橋,5,613
JR東金線,4.5,求名,日本橋,5,609
JR東金線,3.9,成東,日本橋,4,594
JR根岸線,8.5,大船,日本橋,3,215
JR根岸線,7.5,本郷台,日本橋,3,242
JR根岸線,7.6,港南台,日本橋,3,239
JR根岸線,7.9,洋光台,日本橋,3,237
JR根岸線,9.5,新杉田,日本橋,3,233
JR根岸線,8.7,磯子,日本橋,3,225
JR根岸線,9.0,根岸,日本橋,3,222
JR根岸線,9.2,山手,日本橋,3,219
JR根岸線,11.2,石川町,日本橋,3,217
JR根岸線,12.3,関内,日本橋,3,184
JR根岸線,12.2,桜木町,日本橋,3,183
JR根岸線,12.2,横浜,日本橋,3,179
JR横浜線,8.1,八王子,日本橋,3,215
JR横浜線,7.5,片倉,日本橋,3,212
JR横浜線,8.0,八王子みなみ野,日本橋,3,210
JR横浜線,7.8,相原,日本橋,3,207
JR横浜線,7.7,橋本,日本橋,3,202
JR横浜線,6.5,相模原,日本橋,3,199
JR横浜線,6.8,矢部,日本橋,3,196
JR横浜線,6.5,淵野辺,日本橋,3,194
