line,price,from,to,trans,min
JR湘南新宿ライン（宇都宮線・横須賀線）,10.3,浦和,京橋,3,230
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,赤羽,京橋,3,205
JR湘南新宿ライン（宇都宮線・横須賀線）,13.9,池袋,京橋,3,200
JR湘南新宿ライン（宇都宮線・横須賀線）,18.9,新宿,京橋,3,191
JR湘南新宿ライン（宇都宮線・横須賀線）,22.3,渋谷,京橋,3,184
JR湘南新宿ライン（宇都宮線・横須賀線）,21.6,恵比寿,京橋,3,182
JR湘南新宿ライン（宇都宮線・横須賀線）,16.8,大崎,京橋,3,174
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,武蔵小杉,京橋,3,174
JR湘南新宿ライン（宇都宮線・横須賀線）,10.0,新川崎,京橋,3,193
JR湘南新宿ライン（宇都宮線・横須賀線）,12.2,横浜,京橋,3,169
JR湘南新宿ライン（高崎線・東海道線）,10.3,浦和,京橋,3,230
JR湘南新宿ライン（高崎線・東海道線）,12.0,赤羽,京橋,3,205
JR湘南新宿ライン（高崎線・東海道線）,13.9,池袋,京橋,3,200
JR湘南新宿ライン（高崎線・東海道線）,18.9,新宿,京橋,3,191
JR湘南新宿ライン（高崎線・東海道線）,22.3,渋谷,京橋,3,184
JR湘南新宿ライン（高崎線・東海道線）,21.6,恵比寿,京橋,3,182
JR湘南新宿ライン（高崎線・東海道線）,16.8,大崎,京橋,3,174
JR湘南新宿ライン（高崎線・東海道線）,12.0,武蔵小杉,京橋,3,174
JR湘南新宿ライン（高崎線・東海道線）,12.2,横浜,京橋,3,169
JR湘南新宿ライン（高崎線・東海道線）,8.3,戸塚,京橋,3,197
JR湘南新宿ライン（高崎線・東海道線）,8.5,大船,京橋,3,208
JR相模線,7.7,橋本,京橋,3,192
JR相模線,7.0,南橋本,京橋,4,199
JR相模線,5.8,上溝,京橋,4,203
JR相模線,5.5,番田,京橋,4,205
JR相模線,5.1,原当麻,京橋,4,208
JR相模線,5.7,下溝,京橋,4,211
JR相模線,6.3,相武台下,京橋,4,214
JR相模線,5.2,入谷,京橋,4,201
JR相模線,8.3,海老名,京橋,3,198
JR相模線,8.0,厚木,京橋,4,210
JR相模線,7.3,社家,京橋,4,213
JR相模線,6.9,門沢橋,京橋,4,216
JR相模線,6.9,倉見,京橋,4,218
JR相模線,5.7,宮山,京橋,4,221
JR相模線,7.1,寒川,京橋,4,224
JR相模線,7.6,香川,京橋,4,484
JR相模線,8.9,北茅ケ崎,京橋,4,481
JR相模線,9.0,茅ケ崎,京橋,3,196
JR総武本線,7.5,東千葉,京橋,4,514
JR総武本線,6.2,都賀,京橋,3,597
JR総武本線,5.8,四街道,京橋,3,601
JR総武本線,6.5,物井,京橋,4,513
JR総武本線,6.7,佐倉,京橋,4,517
JR総武本線,6.1,南酒々井,京橋,4,535
JR総武本線,4.8,八街,京橋,4,543
JR総武本線,5.4,日向,京橋,5,557
JR総武本線,3.9,成東,京橋,4,589
JR総武本線,3.8,横芝,京橋,4,606
JR総武本線,4.1,飯倉,京橋,4,613
JR総武本線,4.4,飯岡,京橋,4,630
JR総武本線,4.7,倉橋,京橋,4,635
JR総武本線,4.7,猿田,京橋,4,638
JR総武本線,4.5,松岸,京橋,4,644
JR総武本線,5.6,銚子,京橋,4,648
JR総武線快速,18.8,東京,京橋,2,168
JR総武線快速,17.8,新日本橋,京橋,3,186
JR総武線快速,16.6,馬喰町,京橋,3,188
JR総武線快速,14.2,錦糸町,京橋,3,192
JR総武線快速,8.7,新小岩,京橋,3,197
JR総武線快速,9.3,市川,京橋,3,202
JR総武線快速,9.1,船橋,京橋,3,208
JR総武線快速,8.7,津田沼,京橋,3,211
JR総武線快速,6.8,稲毛,京橋,3,218
JR総武線快速,8.1,千葉,京橋,3,222
JR青梅線,8.8,立川,京橋,3,233
JR青梅線,7.0,西立川,京橋,4,506
JR青梅線,6.9,東中神,京橋,4,508
JR青梅線,6.9,中神,京橋,4,509
