line,from,to,trans,min
JR横須賀線,横須賀,日本橋,3,248
JR横須賀線,衣笠,日本橋,3,252
JR横須賀線,久里浜,日本橋,3,258
JR武蔵野線,府中本町,日本橋,4,217
JR武蔵野線,北府中,日本橋,3,649
JR武蔵野線,西国分寺,日本橋,3,238
JR武蔵野線,新小平,日本橋,4,244
JR武蔵野線,新秋津,日本橋,4,249
JR武蔵野線,東所沢,日本橋,4,252
JR武蔵野線,新座,日本橋,4,251
JR武蔵野線,北朝霞,日本橋,4,247
JR武蔵野線,西浦和,日本橋,4,243
JR武蔵野線,武蔵浦和,日本橋,4,236
JR武蔵野線,南浦和,日本橋,3,227
JR武蔵野線,東浦和,日本橋,3,614
JR武蔵野線,東川口,日本橋,3,574
JR武蔵野線,南越谷,日本橋,3,581
JR武蔵野線,越谷レイクタウン,日本橋,3,603
JR武蔵野線,吉川,日本橋,3,601
JR武蔵野線,吉川美南,日本橋,3,598
JR武蔵野線,新三郷,日本橋,3,596
JR武蔵野線,南流山,日本橋,3,591
JR武蔵野線,新松戸,日本橋,3,255
JR武蔵野線,新八柱,日本橋,3,584
JR武蔵野線,東松戸,日本橋,3,582
JR武蔵野線,市川大野,日本橋,3,579
JR武蔵野線,船橋法典,日本橋,3,576
JR武蔵野線,西船橋,日本橋,3,238
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,日本橋,3,240
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,日本橋,3,215
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,日本橋,3,210
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,日本橋,3,201
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,日本橋,3,193
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,日本橋,3,192
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,日本橋,3,184
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,日本橋,3,177
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,日本橋,3,198
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,日本橋,3,179
JR湘南新宿ライン（高崎線・東海道線）,浦和,日本橋,3,240
JR湘南新宿ライン（高崎線・東海道線）,赤羽,日本橋,3,215
JR湘南新宿ライン（高崎線・東海道線）,池袋,日本橋,3,210
JR湘南新宿ライン（高崎線・東海道線）,新宿,日本橋,3,201
JR湘南新宿ライン（高崎線・東海道線）,渋谷,日本橋,3,193
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,日本橋,3,192
JR湘南新宿ライン（高崎線・東海道線）,大崎,日本橋,3,184
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,日本橋,3,177
JR湘南新宿ライン（高崎線・東海道線）,横浜,日本橋,3,179
JR湘南新宿ライン（高崎線・東海道線）,戸塚,日本橋,3,207
JR湘南新宿ライン（高崎線・東海道線）,大船,日本橋,3,215
JR相模線,橋本,日本橋,3,202
JR相模線,南橋本,日本橋,4,209
JR相模線,上溝,日本橋,4,213
JR相模線,番田,日本橋,4,215
JR相模線,原当麻,日本橋,4,218
JR相模線,下溝,日本橋,4,221
JR相模線,相武台下,日本橋,4,224
JR相模線,入谷,日本橋,4,210
JR相模線,海老名,日本橋,3,202
JR相模線,厚木,日本橋,4,212
JR相模線,社家,日本橋,4,215
JR相模線,門沢橋,日本橋,4,218
JR相模線,倉見,日本橋,4,220
JR相模線,宮山,日本橋,4,223
JR相模線,寒川,日本橋,4,226
JR相模線,香川,日本橋,4,250
JR相模線,北茅ケ崎,日本橋,4,253
JR相模線,茅ケ崎,日本橋,3,203
JR総武本線,東千葉,日本橋,4,519
JR総武本線,都賀,日本橋,3,557
JR総武本線,四街道,日本橋,3,560
JR総武本線,物井,日本橋,4,518
JR総武本線,佐倉,日本橋,4,522
JR総武本線,南酒々井,日本橋,4,540
JR総武本線,八街,日本橋,4,548
JR総武本線,日向,日本橋,4,647
JR総武本線,成東,日本橋,4,594
JR総武本線,横芝,日本橋,4,611
JR総武本線,飯倉,日本橋,4,618
JR総武本線,飯岡,日本橋,4,635
JR総武本線,倉橋,日本橋,4,640
JR総武本線,猿田,日本橋,4,643
JR総武本線,松岸,日本橋,4,649
JR総武本線,銚子,日本橋,4,653
JR総武線快速,東京,日本橋,2,178
JR総武線快速,新日本橋,日本橋,3,196
JR総武線快速,馬喰町,日本橋,3,198
JR総武線快速,錦糸町,日本橋,3,202
JR総武線快速,新小岩,日本橋,3,207
JR総武線快速,市川,日本橋,3,212
JR総武線快速,船橋,日本橋,3,218
JR総武線快速,津田沼,日本橋,3,221
JR総武線快速,稲毛,日本橋,3,228
JR総武線快速,千葉,日本橋,3,232
JR青梅線,立川,日本橋,3,243
JR青梅線,西立川,日本橋,4,516
JR青梅線,東中神,日本橋,4,518
JR青梅線,中神,日本橋,4,519
JR青梅線,昭島,日本橋,4,522
JR青梅線,拝島,日本橋,4,525
JR青梅線,牛浜,日本橋,4,527
