line,from,to,trans,min
JR横浜線,古淵,銀座一丁目,2,76
JR横浜線,町田,銀座一丁目,2,61
JR横浜線,成瀬,銀座一丁目,2,70
JR横浜線,長津田,銀座一丁目,1,63
JR横浜線,十日市場,銀座一丁目,2,66
JR横浜線,中山,銀座一丁目,2,62
JR横浜線,鴨居,銀座一丁目,2,59
JR横浜線,小机,銀座一丁目,2,58
JR横浜線,新横浜,銀座一丁目,1,54
JR横浜線,菊名,銀座一丁目,1,56
JR横浜線,大口,銀座一丁目,2,50
JR横浜線,東神奈川,銀座一丁目,1,48
JR横須賀線,東京,銀座一丁目,0,9
JR横須賀線,新橋,銀座一丁目,0,8
JR横須賀線,品川,銀座一丁目,1,18
JR横須賀線,西大井,銀座一丁目,1,23
JR横須賀線,武蔵小杉,銀座一丁目,1,28
JR横須賀線,新川崎,銀座一丁目,1,32
JR横須賀線,横浜,銀座一丁目,1,39
JR横須賀線,保土ケ谷,銀座一丁目,1,46
JR横須賀線,東戸塚,銀座一丁目,1,50
JR横須賀線,戸塚,銀座一丁目,1,50
JR横須賀線,大船,銀座一丁目,1,56
JR横須賀線,北鎌倉,銀座一丁目,1,64
JR横須賀線,鎌倉,銀座一丁目,1,68
JR横須賀線,逗子,銀座一丁目,1,72
JR横須賀線,東逗子,銀座一丁目,1,80
JR横須賀線,田浦,銀座一丁目,1,84
JR横須賀線,横須賀,銀座一丁目,1,88
JR横須賀線,衣笠,銀座一丁目,1,92
JR横須賀線,久里浜,銀座一丁目,1,98
JR武蔵野線,府中本町,銀座一丁目,1,87
JR武蔵野線,北府中,銀座一丁目,1,85
JR武蔵野線,西国分寺,銀座一丁目,1,57
JR武蔵野線,新小平,銀座一丁目,1,78
JR武蔵野線,新秋津,銀座一丁目,0,71
JR武蔵野線,東所沢,銀座一丁目,1,69
JR武蔵野線,新座,銀座一丁目,1,66
JR武蔵野線,北朝霞,銀座一丁目,0,58
JR武蔵野線,西浦和,銀座一丁目,1,68
JR武蔵野線,武蔵浦和,銀座一丁目,1,49
JR武蔵野線,南浦和,銀座一丁目,1,54
JR武蔵野線,東浦和,銀座一丁目,1,77
JR武蔵野線,東川口,銀座一丁目,1,57
JR武蔵野線,南越谷,銀座一丁目,1,63
JR武蔵野線,越谷レイクタウン,銀座一丁目,1,71
JR武蔵野線,吉川,銀座一丁目,1,68
JR武蔵野線,吉川美南,銀座一丁目,1,66
JR武蔵野線,新三郷,銀座一丁目,1,63
JR武蔵野線,南流山,銀座一丁目,1,61
JR武蔵野線,新松戸,銀座一丁目,1,55
JR武蔵野線,新八柱,銀座一丁目,1,50
JR武蔵野線,東松戸,銀座一丁目,1,47
JR武蔵野線,市川大野,銀座一丁目,1,45
JR武蔵野線,船橋法典,銀座一丁目,1,41
JR武蔵野線,西船橋,銀座一丁目,1,34
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,銀座一丁目,1,45
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,銀座一丁目,1,36
