line,from,to,trans,min
JR東海道線,真鶴,国会議事堂前,1,122
JR東海道線,湯河原,国会議事堂前,1,126
JR東金線,大網,国会議事堂前,1,78
JR東金線,福俵,国会議事堂前,1,107
JR東金線,東金,国会議事堂前,1,110
JR東金線,求名,国会議事堂前,1,121
JR東金線,成東,国会議事堂前,1,127
JR根岸線,大船,国会議事堂前,1,60
JR根岸線,本郷台,国会議事堂前,1,84
JR根岸線,港南台,国会議事堂前,1,84
JR根岸線,洋光台,国会議事堂前,1,79
JR根岸線,新杉田,国会議事堂前,1,75
JR根岸線,磯子,国会議事堂前,1,75
JR根岸線,根岸,国会議事堂前,1,72
JR根岸線,山手,国会議事堂前,1,69
JR根岸線,石川町,国会議事堂前,1,67
JR根岸線,関内,国会議事堂前,1,65
JR根岸線,桜木町,国会議事堂前,1,61
JR根岸線,横浜,国会議事堂前,1,43
JR横浜線,八王子,国会議事堂前,1,66
JR横浜線,片倉,国会議事堂前,1,92
JR横浜線,八王子みなみ野,国会議事堂前,1,90
JR横浜線,相原,国会議事堂前,1,86
JR横浜線,橋本,国会議事堂前,1,73
JR横浜線,相模原,国会議事堂前,1,80
JR横浜線,矢部,国会議事堂前,1,77
JR横浜線,淵野辺,国会議事堂前,1,75
JR横浜線,古淵,国会議事堂前,1,72
JR横浜線,町田,国会議事堂前,0,60
JR横浜線,成瀬,国会議事堂前,1,76
JR横浜線,長津田,国会議事堂前,1,56
JR横浜線,十日市場,国会議事堂前,1,71
JR横浜線,中山,国会議事堂前,1,62
JR横浜線,鴨居,国会議事堂前,1,64
JR横浜線,小机,国会議事堂前,1,60
JR横浜線,新横浜,国会議事堂前,0,46
JR横浜線,菊名,国会議事堂前,1,46
JR横浜線,大口,国会議事堂前,1,63
JR横浜線,東神奈川,国会議事堂前,1,52
JR横須賀線,東京,国会議事堂前,0,6
JR横須賀線,新橋,国会議事堂前,0,12
JR横須賀線,品川,国会議事堂前,1,22
JR横須賀線,西大井,国会議事堂前,1,27
JR横須賀線,武蔵小杉,国会議事堂前,0,33
JR横須賀線,新川崎,国会議事堂前,1,36
JR横須賀線,横浜,国会議事堂前,1,43
JR横須賀線,保土ケ谷,国会議事堂前,1,50
JR横須賀線,東戸塚,国会議事堂前,1,54
JR横須賀線,戸塚,国会議事堂前,1,54
JR横須賀線,大船,国会議事堂前,1,60
JR横須賀線,北鎌倉,国会議事堂前,1,68
JR横須賀線,鎌倉,国会議事堂前,1,72
JR横須賀線,逗子,国会議事堂前,1,76
JR横須賀線,東逗子,国会議事堂前,1,84
JR横須賀線,田浦,国会議事堂前,1,88
JR横須賀線,横須賀,国会議事堂前,1,92
JR横須賀線,衣笠,国会議事堂前,1,96
JR横須賀線,久里浜,国会議事堂前,1,102
JR武蔵野線,府中本町,国会議事堂前,1,56
JR武蔵野線,北府中,国会議事堂前,2,54
JR武蔵野線,西国分寺,国会議事堂前,1,48
JR武蔵野線,新小平,国会議事堂前,2,56
JR武蔵野線,新秋津,国会議事堂前,1,66
JR武蔵野線,東所沢,国会議事堂前,1,90
JR武蔵野線,新座,国会議事堂前,1,86
JR武蔵野線,北朝霞,国会議事堂前,1,51
JR武蔵野線,西浦和,国会議事堂前,1,76
JR武蔵野線,武蔵浦和,国会議事堂前,1,46
JR武蔵野線,南浦和,国会議事堂前,1,51
JR武蔵野線,東浦和,国会議事堂前,1,66
JR武蔵野線,東川口,国会議事堂前,0,55
JR武蔵野線,南越谷,国会議事堂前,1,53
JR武蔵野線,越谷レイクタウン,国会議事堂前,1,67
JR武蔵野線,吉川,国会議事堂前,1,65
JR武蔵野線,吉川美南,国会議事堂前,1,62
JR武蔵野線,新三郷,国会議事堂前,1,60
JR武蔵野線,南流山,国会議事堂前,1,49
JR武蔵野線,新松戸,国会議事堂前,0,49
JR武蔵野線,新八柱,国会議事堂前,1,55
JR武蔵野線,東松戸,国会議事堂前,1,58
JR武蔵野線,市川大野,国会議事堂前,1,59
JR武蔵野線,船橋法典,国会議事堂前,1,56
JR武蔵野線,西船橋,国会議事堂前,1,51
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,国会議事堂前,1,42
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,国会議事堂前,0,53
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,国会議事堂前,0,25
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,国会議事堂前,0,17
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,国会議事堂前,0,19
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,国会議事堂前,1,18
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,国会議事堂前,1,26
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,国会議事堂前,0,33
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,国会議事堂前,1,36
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,国会議事堂前,1,43
JR湘南新宿ライン（高崎線・東海道線）,浦和,国会議事堂前,1,42
JR湘南新宿ライン（高崎線・東海道線）,赤羽,国会議事堂前,0,53
JR湘南新宿ライン（高崎線・東海道線）,池袋,国会議事堂前,0,25
JR湘南新宿ライン（高崎線・東海道線）,新宿,国会議事堂前,0,17
JR湘南新宿ライン（高崎線・東海道線）,渋谷,国会議事堂前,0,19
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,国会議事堂前,1,18
JR湘南新宿ライン（高崎線・東海道線）,大崎,国会議事堂前,1,26
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,国会議事堂前,0,33
JR湘南新宿ライン（高崎線・東海道線）,横浜,国会議事堂前,1,43
JR湘南新宿ライン（高崎線・東海道線）,戸塚,国会議事堂前,1,54
JR湘南新宿ライン（高崎線・東海道線）,大船,国会議事堂前,1,60
JR相模線,橋本,国会議事堂前,1,73
JR相模線,南橋本,国会議事堂前,1,117
JR相模線,上溝,国会議事堂前,1,113
JR相模線,番田,国会議事堂前,1,108
JR相模線,原当麻,国会議事堂前,1,102
JR相模線,下溝,国会議事堂前,1,100
JR相模線,相武台下,国会議事堂前,1,94
JR相模線,入谷,国会議事堂前,1,31
JR相模線,海老名,国会議事堂前,1,61
JR相模線,厚木,国会議事堂前,0,79
JR相模線,社家,国会議事堂前,1,97
JR相模線,門沢橋,国会議事堂前,1,103
JR相模線,倉見,国会議事堂前,1,105
JR相模線,宮山,国会議事堂前,1,111
JR相模線,寒川,国会議事堂前,2,89
JR相模線,香川,国会議事堂前,2,86
JR相模線,北茅ケ崎,国会議事堂前,1,123
JR相模線,茅ケ崎,国会議事堂前,1,75
JR総武本線,東千葉,国会議事堂前,2,62
JR総武本線,都賀,国会議事堂前,1,63
JR総武本線,四街道,国会議事堂前,1,67
JR総武本線,物井,国会議事堂前,1,72
JR総武本線,佐倉,国会議事堂前,1,76
JR総武本線,南酒々井,国会議事堂前,2,76
JR総武本線,八街,国会議事堂前,2,85
JR総武本線,日向,国会議事堂前,2,101
JR総武本線,成東,国会議事堂前,1,127
JR総武本線,横芝,国会議事堂前,2,115
JR総武本線,飯倉,国会議事堂前,2,120
JR総武本線,飯岡,国会議事堂前,2,138
JR総武本線,倉橋,国会議事堂前,2,141
JR総武本線,猿田,国会議事堂前,2,145
JR総武本線,松岸,国会議事堂前,2,153
JR総武本線,銚子,国会議事堂前,2,157
JR総武線快速,東京,国会議事堂前,0,6
