line,from,to,trans,min
JR高崎線,高崎,八丁堀,1,70
JR高崎線,倉賀野,八丁堀,1,134
JR高崎線,神保原,八丁堀,1,123
JR高崎線,本庄,八丁堀,1,119
JR高崎線,岡部,八丁堀,1,114
JR高崎線,深谷,八丁堀,1,110
JR高崎線,籠原,八丁堀,1,102
JR高崎線,熊谷,八丁堀,1,60
JR高崎線,行田,八丁堀,1,89
JR高崎線,北鴻巣,八丁堀,1,82
JR高崎線,鴻巣,八丁堀,1,77
JR高崎線,北本,八丁堀,1,73
JR高崎線,桶川,八丁堀,1,69
JR高崎線,北上尾,八丁堀,1,66
JR高崎線,上尾,八丁堀,4,779
JR高崎線,宮原,八丁堀,1,58
JR高崎線,さいたま新都心,八丁堀,1,46
JR高崎線,浦和,八丁堀,1,42
JR高崎線,赤羽,八丁堀,1,33
JR高崎線,尾久,八丁堀,1,27
JR高崎線,上野,八丁堀,0,13
JR鶴見線,鶴見,八丁堀,1,50
JR鶴見線,国道,八丁堀,2,55
JR鶴見線,鶴見小野,八丁堀,2,57
JR鶴見線,弁天橋,八丁堀,2,59
JR鶴見線,浅野,八丁堀,2,61
JR鶴見線,新芝浦,八丁堀,2,62
JR鶴見線,安善,八丁堀,2,61
JR鶴見線,大川,八丁堀,2,63
JR鶴見線,武蔵白石,八丁堀,2,63
JR鶴見線,浜川崎,八丁堀,2,66
JR鶴見線,昭和,八丁堀,2,70
JR鶴見線,扇町,八丁堀,3,196
