line,from,to,trans,min
JR相模線,原当麻,大塚,2,93
JR相模線,下溝,大塚,2,96
JR相模線,相武台下,大塚,2,87
JR相模線,入谷,大塚,1,23
JR相模線,海老名,大塚,1,67
JR相模線,厚木,大塚,1,95
JR相模線,社家,大塚,2,91
JR相模線,門沢橋,大塚,2,98
JR相模線,倉見,大塚,2,98
JR相模線,宮山,大塚,2,95
JR相模線,寒川,大塚,2,92
JR相模線,香川,大塚,2,89
JR相模線,北茅ケ崎,大塚,2,86
JR相模線,茅ケ崎,大塚,1,74
JR総武本線,東千葉,大塚,2,84
JR総武本線,都賀,大塚,1,80
JR総武本線,四街道,大塚,1,84
JR総武本線,物井,大塚,1,89
JR総武本線,佐倉,大塚,1,93
JR総武本線,南酒々井,大塚,2,98
JR総武本線,八街,大塚,2,106
JR総武本線,日向,大塚,2,103
JR総武本線,成東,大塚,2,118
JR総武本線,横芝,大塚,2,132
JR総武本線,飯倉,大塚,2,137
JR総武本線,飯岡,大塚,2,157
JR総武本線,倉橋,大塚,2,161
JR総武本線,猿田,大塚,2,165
JR総武本線,松岸,大塚,2,170
JR総武本線,銚子,大塚,2,174
JR総武線快速,東京,大塚,0,21
JR総武線快速,新日本橋,大塚,1,34
JR総武線快速,馬喰町,大塚,1,34
JR総武線快速,錦糸町,大塚,1,28
JR総武線快速,新小岩,大塚,1,36
JR総武線快速,市川,大塚,1,43
JR総武線快速,船橋,大塚,1,55
JR総武線快速,津田沼,大塚,1,60
JR総武線快速,稲毛,大塚,1,70
JR総武線快速,千葉,大塚,1,74
JR青梅線,立川,大塚,1,48
JR青梅線,西立川,大塚,1,60
JR青梅線,東中神,大塚,1,62
JR青梅線,中神,大塚,1,64
JR青梅線,昭島,大塚,1,67
JR青梅線,拝島,大塚,1,59
JR青梅線,牛浜,大塚,1,73
JR青梅線,福生,大塚,1,75
JR青梅線,羽村,大塚,1,78
JR青梅線,小作,大塚,1,82
JR青梅線,河辺,大塚,1,85
JR青梅線,東青梅,大塚,1,88
JR青梅線,青梅,大塚,1,90
JR青梅線,宮ノ平,大塚,2,101
JR青梅線,日向和田,大塚,2,103
JR青梅線,石神前,大塚,2,105
JR青梅線,二俣尾,大塚,2,108
JR青梅線,軍畑,大塚,2,119
JR青梅線,沢井,大塚,2,121
JR青梅線,御嶽,大塚,2,124
JR青梅線,川井,大塚,2,129
JR青梅線,古里,大塚,2,132
JR青梅線,鳩ノ巣,大塚,2,136
JR青梅線,奥多摩,大塚,2,141
