line,from,to,trans,req_min,req_min+walk,price
東急田園都市線,池尻大橋,銀座一丁目,1,23,34,8.7
東急田園都市線,三軒茶屋,銀座一丁目,1,26,37,8.0
東急田園都市線,駒沢大学,銀座一丁目,1,30,41,8.2
東急田園都市線,桜新町,銀座一丁目,1,32,43,7.8
東急田園都市線,用賀,銀座一丁目,1,35,46,7.2
東急田園都市線,二子玉川,銀座一丁目,1,39,50,6.8
東急田園都市線,二子新地,銀座一丁目,1,40,51,6.6
東急田園都市線,溝の口,銀座一丁目,1,44,55,6.8
東急田園都市線,梶が谷,銀座一丁目,1,46,57,6.5
東急目黒線,目黒,銀座一丁目,1,26,37,9.9
東急目黒線,不動前,銀座一丁目,1,29,40,8.5
東急目黒線,武蔵小山,銀座一丁目,1,31,42,8.0
東急目黒線,西小山,銀座一丁目,1,36,47,7.9
東急目黒線,洗足,銀座一丁目,1,38,49,7.5
東急目黒線,大岡山,銀座一丁目,1,35,46,7.8
東急目黒線,奥沢,銀座一丁目,1,42,53,8.0
東急目黒線,田園調布,銀座一丁目,1,39,50,6.7
東急目黒線,多摩川,銀座一丁目,1,41,52,6.3
東急目黒線,新丸子,銀座一丁目,1,47,58,6.2
東急目黒線,武蔵小杉,銀座一丁目,1,30,41,6.3
東急目黒線,日吉,銀座一丁目,1,49,60,6.1
東武亀戸線,亀戸,銀座一丁目,1,34,45,7.5
東武亀戸線,曳舟,銀座一丁目,1,36,47,7.4
東武伊勢崎線,浅草,銀座一丁目,0,26,37,8.1
東武伊勢崎線,とうきょうスカイツリー,銀座一丁目,1,33,44,8.0
東武伊勢崎線,曳舟,銀座一丁目,1,36,47,7.4
東武伊勢崎線,東向島,銀座一丁目,1,40,51,6.7
東武伊勢崎線,鐘ヶ淵,銀座一丁目,1,42,53,6.8
東武伊勢崎線,堀切,銀座一丁目,1,45,56,6.0
東武伊勢崎線,北千住,銀座一丁目,0,37,48,7.2
東武伊勢崎線,小菅,銀座一丁目,0,41,52,6.5
東武伊勢崎線,五反野,銀座一丁目,0,43,54,6.2
東武伊勢崎線,梅島,銀座一丁目,0,45,56,6.0
東武伊勢崎線,西新井,銀座一丁目,0,47,58,6.1
東武大師線,西新井,銀座一丁目,0,47,58,6.1
東武東上線,小川町,銀座一丁目,0,17,28,4.4
東武東上線,霞ヶ関,銀座一丁目,0,8,19,3.0
東武東上線,朝霞,銀座一丁目,0,49,60,4.6
東武東上線,和光市,銀座一丁目,0,46,57,5.2
東武東上線,成増,銀座一丁目,1,43,54,5.6
東武東上線,下赤塚,銀座一丁目,0,45,56,7.0
東武東上線,東武練馬,銀座一丁目,1,48,59,6.1
東武東上線,上板橋,銀座一丁目,1,45,56,5.9
東武東上線,中板橋,銀座一丁目,1,38,49,6.7
東武東上線,大山,銀座一丁目,1,36,47,7.0
東武東上線,下板橋,銀座一丁目,1,34,45,7.0
東武東上線,北池袋,銀座一丁目,1,32,43,6.8
東武東上線,池袋,銀座一丁目,0,25,36,7.4
東武野田線,船橋,銀座一丁目,1,41,52,6.2
東葉高速線,西船橋,銀座一丁目,1,37,48,6.3
相鉄本線,横浜,銀座一丁目,1,39,50,6.8
西武多摩川線,武蔵境,銀座一丁目,1,48,59,6.0
西武新宿線,西武新宿,銀座一丁目,0,34,45,7.8
西武新宿線,高田馬場,銀座一丁目,1,30,41,7.5
西武新宿線,下落合,銀座一丁目,1,43,54,7.1
西武新宿線,中井,銀座一丁目,1,38,49,6.9
西武新宿線,新井薬師前,銀座一丁目,1,47,58,6.9
西武有楽町線,小竹向原,銀座一丁目,0,32,43,6.5
西武有楽町線,新桜台,銀座一丁目,0,35,46,6.5
西武有楽町線,練馬,銀座一丁目,0,38,49,6.3
西武池袋線,池袋,銀座一丁目,0,25,36,7.4
西武池袋線,椎名町,銀座一丁目,1,34,45,6.8
西武池袋線,東長崎,銀座一丁目,1,36,47,6.6
西武池袋線,江古田,銀座一丁目,1,38,49,6.5
西武池袋線,桜台,銀座一丁目,1,40,51,6.5
西武池袋線,練馬,銀座一丁目,0,38,49,6.3
西武池袋線,中村橋,銀座一丁目,0,41,52,6.0
西武池袋線,富士見台,銀座一丁目,0,42,53,6.5
西武池袋線,練馬高野台,銀座一丁目,0,45,56,6.8
西武池袋線,石神井公園,銀座一丁目,0,46,57,6.3
西武池袋線,大泉学園,銀座一丁目,0,49,60,6.0
西武豊島線,練馬,銀座一丁目,0,38,49,6.3
西武豊島線,豊島園,銀座一丁目,1,44,55,6.3
都電荒川線,三ノ輪橋,銀座一丁目,0,37,48,7.7
都電荒川線,荒川一中前,銀座一丁目,1,40,51,7.7
都電荒川線,荒川区役所前,銀座一丁目,1,41,52,7.2
都電荒川線,荒川二丁目,銀座一丁目,1,42,53,6.9
都電荒川線,荒川七丁目,銀座一丁目,1,43,54,7.1
都電荒川線,町屋駅前,銀座一丁目,1,32,43,6.5
都電荒川線,町屋二丁目,銀座一丁目,1,48,59,6.6
都電荒川線,東尾久三丁目,銀座一丁目,1,49,60,6.0
都電荒川線,王子駅前,銀座一丁目,1,35,46,6.3
都電荒川線,飛鳥山,銀座一丁目,1,46,57,6.7
都電荒川線,滝野川一丁目,銀座一丁目,1,45,56,6.5
都電荒川線,西ヶ原四丁目,銀座一丁目,1,42,53,7.3
都電荒川線,新庚申塚,銀座一丁目,1,37,48,6.7
都電荒川線,庚申塚,銀座一丁目,1,40,51,7.0
都電荒川線,巣鴨新田,銀座一丁目,1,38,49,7.4
都電荒川線,大塚駅前,銀座一丁目,1,32,43,8.4
都電荒川線,東池袋四丁目,銀座一丁目,0,26,37,7.3
都電荒川線,都電雑司ヶ谷,銀座一丁目,1,29,40,8.2
都電荒川線,鬼子母神前,銀座一丁目,1,32,43,7.5
都電荒川線,学習院下,銀座一丁目,1,33,44,7.8
都電荒川線,面影橋,銀座一丁目,1,35,46,7.5
みなとみらい線,横浜,銀座一丁目,1,39,50,6.8
埼玉高速鉄道線,鳩ヶ谷,銀座一丁目,1,49,60,5.5
埼玉高速鉄道線,南鳩ヶ谷,銀座一丁目,1,46,57,5.5
埼玉高速鉄道線,川口元郷,銀座一丁目,1,44,55,5.5
埼玉高速鉄道線,赤羽岩淵,銀座一丁目,1,40,51,6.6
東京メトロ丸ノ内線,池袋,銀座一丁目,0,25,36,7.4
東京メトロ丸ノ内線,新大塚,銀座一丁目,0,24,35,7.6
東京メトロ丸ノ内線,茗荷谷,銀座一丁目,0,22,33,7.9
東京メトロ丸ノ内線,後楽園,銀座一丁目,0,19,30,8.7
東京メトロ丸ノ内線,本郷三丁目,銀座一丁目,0,17,28,8.5
東京メトロ丸ノ内線,御茶ノ水,銀座一丁目,0,15,26,9.4
東京メトロ丸ノ内線,淡路町,銀座一丁目,0,13,24,10.0
東京メトロ丸ノ内線,大手町,銀座一丁目,0,11,22,10.8
東京メトロ丸ノ内線,東京,銀座一丁目,0,9,20,9.6
東京メトロ丸ノ内線,銀座,銀座一丁目,0,6,17,10.9
東京メトロ丸ノ内線,霞ケ関,銀座一丁目,0,8,19,10.7
東京メトロ丸ノ内線,国会議事堂前,銀座一丁目,0,10,21,10.9
東京メトロ丸ノ内線,赤坂見附,銀座一丁目,0,12,23,13.2
東京メトロ丸ノ内線,四ツ谷,銀座一丁目,0,15,26,10.0
東京メトロ丸ノ内線,四谷三丁目,銀座一丁目,0,18,29,9.2
東京メトロ丸ノ内線,新宿御苑前,銀座一丁目,0,20,31,9.6
東京メトロ丸ノ内線,新宿三丁目,銀座一丁目,0,22,33,8.9
東京メトロ丸ノ内線,新宿,銀座一丁目,0,27,38,8.2
東京メトロ丸ノ内線,西新宿,銀座一丁目,0,26,37,7.5
東京メトロ丸ノ内線,中野坂上,銀座一丁目,0,28,39,7.0
東京メトロ丸ノ内線,新中野,銀座一丁目,0,30,41,7.0
東京メトロ丸ノ内線,東高円寺,銀座一丁目,0,32,43,6.8
東京メトロ丸ノ内線,新高円寺,銀座一丁目,0,34,45,6.9
東京メトロ丸ノ内線,南阿佐ケ谷,銀座一丁目,0,36,47,6.7
東京メトロ丸ノ内線,荻窪,銀座一丁目,0,38,49,6.7
東京メトロ副都心線,和光市,銀座一丁目,0,46,57,5.2
東京メトロ副都心線,地下鉄成増,銀座一丁目,0,43,54,5.5
東京メトロ副都心線,地下鉄赤塚,銀座一丁目,0,40,51,6.9
東京メトロ副都心線,氷川台,銀座一丁目,0,35,46,5.7
東京メトロ副都心線,小竹向原,銀座一丁目,0,32,43,6.5
東京メトロ副都心線,千川,銀座一丁目,0,30,41,6.2
東京メトロ副都心線,要町,銀座一丁目,0,28,39,6.9
東京メトロ副都心線,池袋,銀座一丁目,0,25,36,7.4
東京メトロ副都心線,雑司が谷,銀座一丁目,1,36,47,7.3
東京メトロ副都心線,西早稲田,銀座一丁目,1,34,45,7.4
東京メトロ副都心線,東新宿,銀座一丁目,1,30,41,8.5
東京メトロ副都心線,新宿三丁目,銀座一丁目,0,22,33,8.9
東京メトロ副都心線,北参道,銀座一丁目,1,29,40,10.6
東京メトロ副都心線,渋谷,銀座一丁目,0,24,35,10.8
東京メトロ千代田線,北綾瀬,銀座一丁目,1,42,53,5.9
東京メトロ千代田線,綾瀬,銀座一丁目,1,36,47,5.9
東京メトロ千代田線,北千住,銀座一丁目,0,37,48,7.2
東京メトロ千代田線,町屋,銀座一丁目,1,32,43,6.5
東京メトロ千代田線,西日暮里,銀座一丁目,1,25,36,7.0
東京メトロ千代田線,千駄木,銀座一丁目,1,23,34,7.0
東京メトロ千代田線,根津,銀座一丁目,1,21,32,7.4
東京メトロ千代田線,湯島,銀座一丁目,1,19,30,9.1
東京メトロ千代田線,新御茶ノ水,銀座一丁目,0,20,31,9.0
東京メトロ千代田線,大手町,銀座一丁目,0,11,22,10.8
東京メトロ千代田線,日比谷,銀座一丁目,0,8,19,8.7
東京メトロ千代田線,霞ケ関,銀座一丁目,0,8,19,10.7
東京メトロ千代田線,国会議事堂前,銀座一丁目,0,10,21,10.9
東京メトロ千代田線,赤坂,銀座一丁目,1,16,27,12.0
東京メトロ千代田線,乃木坂,銀座一丁目,1,19,30,11.0
東京メトロ千代田線,表参道,銀座一丁目,0,21,32,12.1
東京メトロ千代田線,代々木公園,銀座一丁目,1,26,37,9.9
東京メトロ千代田線,代々木上原,銀座一丁目,1,28,39,8.4
東京メトロ半蔵門線,渋谷,銀座一丁目,0,24,35,10.8
東京メトロ半蔵門線,表参道,銀座一丁目,0,21,32,12.1
東京メトロ半蔵門線,青山一丁目,銀座一丁目,0,18,29,9.0
東京メトロ半蔵門線,永田町,銀座一丁目,0,7,18,12.3
東京メトロ半蔵門線,半蔵門,銀座一丁目,1,13,24,11.0
東京メトロ半蔵門線,九段下,銀座一丁目,1,16,27,10.0
東京メトロ半蔵門線,神保町,銀座一丁目,1,16,27,9.8
東京メトロ半蔵門線,大手町,銀座一丁目,0,11,22,10.8
東京メトロ半蔵門線,三越前,銀座一丁目,0,12,23,9.1
東京メトロ半蔵門線,水天宮前,銀座一丁目,0,23,34,9.3
東京メトロ半蔵門線,清澄白河,銀座一丁目,1,11,22,8.4
東京メトロ半蔵門線,錦糸町,銀座一丁目,1,23,34,7.9
東京メトロ南北線,赤羽岩淵,銀座一丁目,1,40,51,6.6
東京メトロ南北線,志茂,銀座一丁目,1,38,49,6.5
東京メトロ南北線,王子神谷,銀座一丁目,1,35,46,6.2
東京メトロ南北線,王子,銀座一丁目,1,32,43,6.4
東京メトロ南北線,西ケ原,銀座一丁目,1,30,41,6.5
東京メトロ南北線,駒込,銀座一丁目,1,27,38,7.5
東京メトロ南北線,本駒込,銀座一丁目,1,25,36,7.8
東京メトロ南北線,東大前,銀座一丁目,1,23,34,7.5
東京メトロ南北線,後楽園,銀座一丁目,0,19,30,8.7
東京メトロ南北線,飯田橋,銀座一丁目,0,14,25,9.5
東京メトロ南北線,市ケ谷,銀座一丁目,0,11,22,9.8
東京メトロ南北線,四ツ谷,銀座一丁目,0,15,26,10.0
東京メトロ南北線,永田町,銀座一丁目,0,7,18,12.3
東京メトロ南北線,溜池山王,銀座一丁目,0,12,23,12.9
東京メトロ南北線,六本木一丁目,銀座一丁目,1,17,28,12.6
東京メトロ南北線,麻布十番,銀座一丁目,1,19,30,11.6
東京メトロ南北線,白金高輪,銀座一丁目,1,20,31,10.5
東京メトロ南北線,白金台,銀座一丁目,1,24,35,11.2
東京メトロ南北線,目黒,銀座一丁目,1,26,37,9.9
東京メトロ日比谷線,小伝馬町,銀座一丁目,0,19,30,9.0
東京メトロ日比谷線,北千住,銀座一丁目,0,37,48,7.2
東京メトロ日比谷線,南千住,銀座一丁目,0,33,44,7.7
東京メトロ日比谷線,三ノ輪,銀座一丁目,0,31,42,7.5
東京メトロ日比谷線,入谷,銀座一丁目,0,29,40,7.5
東京メトロ日比谷線,上野,銀座一丁目,0,20,31,8.1
東京メトロ日比谷線,仲御徒町,銀座一丁目,0,24,35,9.8
東京メトロ日比谷線,秋葉原,銀座一丁目,0,22,33,9.4
東京メトロ日比谷線,人形町,銀座一丁目,0,17,28,9.0
東京メトロ日比谷線,茅場町,銀座一丁目,0,14,25,9.2
東京メトロ日比谷線,八丁堀,銀座一丁目,0,13,24,9.8
東京メトロ日比谷線,築地,銀座一丁目,0,8,19,9.2
東京メトロ日比谷線,東銀座,銀座一丁目,0,8,19,10.5
東京メトロ日比谷線,銀座,銀座一丁目,0,6,17,10.9
東京メトロ日比谷線,日比谷,銀座一丁目,0,8,19,8.7
東京メトロ日比谷線,霞ケ関,銀座一丁目,0,8,19,10.7
東京メトロ日比谷線,虎ノ門ヒルズ,銀座一丁目,0,12,23,11.6
東京メトロ日比谷線,神谷町,銀座一丁目,0,14,25,11.8
東京メトロ日比谷線,六本木,銀座一丁目,0,17,28,11.6
東京メトロ日比谷線,広尾,銀座一丁目,0,21,32,11.2
東京メトロ日比谷線,恵比寿,銀座一丁目,0,24,35,11.0
東京メトロ日比谷線,中目黒,銀座一丁目,0,27,38,9.2
東京メトロ有楽町線,和光市,銀座一丁目,0,46,57,5.2
東京メトロ有楽町線,地下鉄成増,銀座一丁目,0,43,54,5.5
東京メトロ有楽町線,地下鉄赤塚,銀座一丁目,0,40,51,6.9
東京メトロ有楽町線,氷川台,銀座一丁目,0,35,46,5.7
東京メトロ有楽町線,小竹向原,銀座一丁目,0,32,43,6.5
東京メトロ有楽町線,千川,銀座一丁目,0,30,41,6.2
東京メトロ有楽町線,要町,銀座一丁目,0,28,39,6.9
東京メトロ有楽町線,池袋,銀座一丁目,0,25,36,7.4
東京メトロ有楽町線,東池袋,銀座一丁目,0,22,33,7.2
東京メトロ有楽町線,護国寺,銀座一丁目,0,20,31,7.0
東京メトロ有楽町線,江戸川橋,銀座一丁目,0,16,27,8.2
東京メトロ有楽町線,飯田橋,銀座一丁目,0,14,25,9.5
東京メトロ有楽町線,市ケ谷,銀座一丁目,0,11,22,9.8
東京メトロ有楽町線,麹町,銀座一丁目,0,8,19,11.5
東京メトロ有楽町線,永田町,銀座一丁目,0,7,18,12.3
東京メトロ有楽町線,桜田門,銀座一丁目,0,4,15,4.0
東京メトロ有楽町線,有楽町,銀座一丁目,0,2,13,10.8
東京メトロ有楽町線,新富町,銀座一丁目,0,1,12,10.0
東京メトロ有楽町線,月島,銀座一丁目,0,3,14,9.9
東京メトロ有楽町線,豊洲,銀座一丁目,0,6,17,10.0
東京メトロ有楽町線,辰巳,銀座一丁目,0,8,19,9.0
東京メトロ有楽町線,新木場,銀座一丁目,0,11,22,9.1
東京メトロ東西線,西船橋,銀座一丁目,1,37,48,6.3
東京メトロ東西線,原木中山,銀座一丁目,1,48,59,5.1
東京メトロ東西線,妙典,銀座一丁目,1,42,53,5.5
東京メトロ東西線,行徳,銀座一丁目,1,40,51,5.2
東京メトロ東西線,南行徳,銀座一丁目,1,38,49,5.3
東京メトロ東西線,浦安,銀座一丁目,1,35,46,5.3
東京メトロ東西線,葛西,銀座一丁目,1,32,43,5.7
東京メトロ東西線,西葛西,銀座一丁目,1,30,41,5.7
東京メトロ東西線,南砂町,銀座一丁目,1,26,37,7.5
東京メトロ東西線,東陽町,銀座一丁目,1,23,34,8.0
東京メトロ東西線,木場,銀座一丁目,1,20,31,8.5
東京メトロ東西線,門前仲町,銀座一丁目,1,8,19,8.7
東京メトロ東西線,茅場町,銀座一丁目,0,14,25,9.2
東京メトロ東西線,大手町,銀座一丁目,0,11,22,10.8
東京メトロ東西線,竹橋,銀座一丁目,1,17,28,10.5
東京メトロ東西線,九段下,銀座一丁目,1,16,27,10.0
東京メトロ東西線,飯田橋,銀座一丁目,0,14,25,9.5
東京メトロ東西線,神楽坂,銀座一丁目,1,24,35,8.7
東京メトロ東西線,早稲田,銀座一丁目,1,36,47,7.5
東京メトロ東西線,高田馬場,銀座一丁目,1,30,41,7.5
東京メトロ東西線,落合,銀座一丁目,1,34,45,7.0
東京メトロ東西線,中野,銀座一丁目,1,29,40,7.0
東京メトロ東西線,高円寺,銀座一丁目,1,32,43,6.9
東京メトロ東西線,阿佐ケ谷,銀座一丁目,1,34,45,6.8
東京メトロ東西線,荻窪,銀座一丁目,0,38,49,6.7
東京メトロ東西線,西荻窪,銀座一丁目,1,40,51,6.5
東京メトロ東西線,吉祥寺,銀座一丁目,1,42,53,6.3
東京メトロ東西線,三鷹,銀座一丁目,1,45,56,6.1
東京メトロ銀座線,浅草,銀座一丁目,0,26,37,8.1
東京メトロ銀座線,田原町,銀座一丁目,0,23,34,8.4
東京メトロ銀座線,稲荷町,銀座一丁目,0,22,33,8.5
東京メトロ銀座線,上野,銀座一丁目,0,20,31,8.1
東京メトロ銀座線,上野広小路,銀座一丁目,0,18,29,9.5
東京メトロ銀座線,末広町,銀座一丁目,0,16,27,9.9
東京メトロ銀座線,神田,銀座一丁目,0,14,25,9.9
東京メトロ銀座線,三越前,銀座一丁目,0,12,23,9.1
東京メトロ銀座線,銀座,銀座一丁目,0,6,17,10.9
東京メトロ銀座線,新橋,銀座一丁目,0,8,19,11.0
東京メトロ銀座線,虎ノ門,銀座一丁目,0,10,21,11.2
東京メトロ銀座線,溜池山王,銀座一丁目,0,12,23,12.9
東京メトロ銀座線,赤坂見附,銀座一丁目,0,12,23,13.2
東京メトロ銀座線,青山一丁目,銀座一丁目,0,18,29,9.0
東京メトロ銀座線,外苑前,銀座一丁目,0,20,31,11.0
東京メトロ銀座線,表参道,銀座一丁目,0,21,32,12.1
東京メトロ銀座線,渋谷,銀座一丁目,0,24,35,10.8
横浜市営地下鉄グリーンライン,日吉,銀座一丁目,1,49,60,6.1
横浜市営地下鉄ブルーライン,横浜,銀座一丁目,1,39,50,6.8
都営三田線,新高島平,銀座一丁目,1,48,59,5.2
都営三田線,高島平,銀座一丁目,1,47,58,5.2
都営三田線,西台,銀座一丁目,1,44,55,5.5
都営三田線,蓮根,銀座一丁目,1,43,54,6.2
都営三田線,志村三丁目,銀座一丁目,1,40,51,6.3
都営三田線,志村坂上,銀座一丁目,1,38,49,6.2
都営三田線,本蓮沼,銀座一丁目,1,37,48,6.2
都営三田線,板橋本町,銀座一丁目,1,35,46,6.4
都営三田線,板橋区役所前,銀座一丁目,1,33,44,6.8
都営三田線,新板橋,銀座一丁目,1,31,42,6.5
都営三田線,西巣鴨,銀座一丁目,1,29,40,6.9
都営三田線,巣鴨,銀座一丁目,1,26,37,7.8
都営三田線,千石,銀座一丁目,1,25,36,8.0
都営三田線,春日,銀座一丁目,0,27,38,8.5
都営三田線,水道橋,銀座一丁目,1,18,29,9.0
都営三田線,神保町,銀座一丁目,1,16,27,9.8
都営三田線,大手町,銀座一丁目,0,11,22,10.8
都営三田線,日比谷,銀座一丁目,0,8,19,8.7
都営三田線,内幸町,銀座一丁目,0,17,28,10.5
都営三田線,御成門,銀座一丁目,1,14,25,11.0
都営三田線,芝公園,銀座一丁目,1,15,26,10.4
都営三田線,白金高輪,銀座一丁目,1,20,31,10.5
都営三田線,白金台,銀座一丁目,1,24,35,11.2
都営三田線,目黒,銀座一丁目,1,26,37,9.9
都営大江戸線,都庁前,銀座一丁目,1,30,41,7.8
都営大江戸線,新宿西口,銀座一丁目,0,28,39,8.0
都営大江戸線,東新宿,銀座一丁目,1,30,41,8.5
都営大江戸線,若松河田,銀座一丁目,1,30,41,8.0
都営大江戸線,牛込柳町,銀座一丁目,1,29,40,8.4
都営大江戸線,牛込神楽坂,銀座一丁目,1,26,37,8.8
都営大江戸線,飯田橋,銀座一丁目,0,14,25,9.5
都営大江戸線,春日,銀座一丁目,0,27,38,8.5
都営大江戸線,本郷三丁目,銀座一丁目,0,17,28,8.5
都営大江戸線,上野御徒町,銀座一丁目,0,22,33,10.1
都営大江戸線,新御徒町,銀座一丁目,1,20,31,8.6
都営大江戸線,蔵前,銀座一丁目,1,19,30,8.9
都営大江戸線,両国,銀座一丁目,1,25,36,8.4
都営大江戸線,森下,銀座一丁目,1,14,25,8.4
都営大江戸線,清澄白河,銀座一丁目,1,11,22,8.4
都営大江戸線,門前仲町,銀座一丁目,1,8,19,8.7
都営大江戸線,月島,銀座一丁目,0,3,14,9.9
都営大江戸線,勝どき,銀座一丁目,1,9,20,9.1
都営大江戸線,築地市場,銀座一丁目,1,12,23,8.1
都営大江戸線,汐留,銀座一丁目,1,14,25,11.3
